scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,10,"[101, 201]",Labbe+SS,"[[97939, 45527, 31877, 140006, 15500, 186396, 116979, 70976, 179670, 149537]]",[169],[0.33601903915405273],[29.445544554455445]
1,mobile,10,"[101, 201]",Labbe+SS,"[[171517, 148884, 124743, 33951, 49287, 14333, 197818, 115124, 67735, 84462]]",[149],[0.3009500503540039],[39.920792079207914]
2,mobile,10,"[101, 201]",Labbe+SS,"[[110826, 50234, 165552, 95631, 126902, 34239, 155998, 14789, 190503, 76579]]",[180],[0.49098801612854004],[31.742574257425744]
3,mobile,10,"[101, 201]",Labbe+SS,"[[2936, 47236, 150490, 66494, 125055, 171089, 109010, 198543, 31262, 92228]]",[129],[0.28115129470825195],[36.257425742574256]
4,mobile,10,"[101, 201]",Labbe+SS,"[[97791, 114138, 145351, 9451, 171101, 74430, 36606, 185691, 49571, 128384]]",[104],[0.20270872116088867],[31.366336633663366]
5,mobile,10,"[101, 201]",Labbe+SS,"[[67082, 200849, 174819, 139450, 52723, 117976, 158924, 6664, 96385, 28747]]",[180],[0.3296504020690918],[35.128712871287135]
6,mobile,10,"[101, 201]",Labbe+SS,"[[64254, 135869, 85810, 50615, 145801, 10479, 164927, 116899, 26182, 187696]]",[116],[0.2487809658050537],[40.77227722772278]
7,mobile,10,"[101, 201]",Labbe+SS,"[[106231, 188267, 16728, 36086, 95659, 129857, 165644, 49717, 63671, 150585]]",[177],[0.35489702224731445],[38.37623762376237]
8,mobile,10,"[101, 201]",Labbe+SS,"[[17115, 188209, 96075, 37510, 54235, 124465, 166634, 152280, 110350, 88190, 71582]]",[229],[0.5404136180877686],[41.78415841584158]
9,mobile,10,"[101, 201]",Labbe+SS,"[[200721, 119259, 35949, 12712, 155885, 68659, 174413, 88648, 43020, 126882, 46791]]",[173],[0.33110833168029785],[27.24950495049505]
10,mobile,10,"[101, 201]",Labbe+SS,"[[160474, 117790, 92962, 64023, 50634, 171530, 15633, 187731, 132385, 26558]]",[201],[0.34927797317504883],[29.841584158415838]
11,mobile,10,"[101, 201]",Labbe+SS,"[[124565, 156255, 4527, 110702, 22969, 84802, 189673, 53882, 173447, 78745, 179224]]",[116],[0.23001384735107422],[29.46732673267327]
12,mobile,10,"[101, 201]",Labbe+SS,"[[99019, 164953, 135473, 56245, 193721, 8627, 29, 28039, 114481, 144823, 66975]]",[234],[0.5294513702392578],[37.94257425742575]
13,mobile,10,"[101, 201]",Labbe+SS,"[[108193, 150914, 180247, 52538, 129350, 98879, 186546, 2399, 73103, 32593]]",[166],[0.28867006301879883],[25.940594059405946]
