scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[23849, 23, 66882, 20, 4, 113930, 97192, 42813, 13270, 112194]]",[178411],[360.0185635089874],[16.599999999999998]
1,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[28, 63575, 29, 91960, 37002, 90369, 116377, 57261, 8595, 83453]]",[183719],[360.01122879981995],[18.26]
2,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[4, 110284, 1, 51812, 9982, 84003, 37246, 64053]]",[131899],[253.53553247451782],[13.42]
3,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[22580, 71782, 88612, 13294, 117614, 72986, 16069, 48647]]",[169457],[360.007798910141],[17.66]
4,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[97605, 36297, 10209, 51276, 27649, 102613, 66379]]",[172695],[360.00811433792114],[19.979999999999997]
5,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[109099, 66074, 110699, 9, 82843, 55208, 15666, 107008, 28775]]",[165625],[360.00658988952637],[21.619999999999997]
6,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[23151, 3, 93269, 13242, 51380, 76979, 105446, 22871]]",[178687],[360.0038607120514],[20.540000000000003]
7,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[83490, 52913, 4, 106215, 8988, 76595, 55082, 23252, 96045]]",[174967],[360.0085277557373],[17.54]
8,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[105142, 12013, 8, 54879, 91582, 33647, 76787, 3989, 104079]]",[174853],[360.0258376598358],[17.48]
9,mobile,6,"[100, 200]",StrapGA+S_sort_4b,"[[113133, 36445, 9242, 22450, 55051, 73213, 94183, 110677, 3576]]",[159637],[360.0294871330261],[19.840000000000003]
