scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[23849, 66882, 14883, 113520, 13270, 114355, 42813, 97192, 112194]]",[171481],[360.04025387763977],[16.96]
1,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[116377, 37002, 57261, 8289, 63575, 83453, 8595]]",[179980],[360.00763630867004],[18.38]
2,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[9982, 84003, 110284, 51812, 37246, 64053]]",[175826],[360.00392627716064],[15.639999999999999]
3,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[22580, 115643, 48647, 117291, 90086, 113782, 16069, 96757, 117614, 72986, 88612]]",[164386],[360.00814962387085],[16.86]
4,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[10209, 66379, 43737, 97605, 27649, 51276, 102613]]",[165135],[360.00130248069763],[21.560000000000002]
5,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[109901, 66074, 103967, 14360, 36721, 82843, 55208, 107008, 15666, 28775]]",[160731],[360.0055522918701],[23.759999999999998]
6,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[24732, 71783, 93269, 76979, 13242, 51380, 105446, 22871]]",[173058],[360.0192105770111],[21.320000000000004]
7,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[94704, 8988, 106215, 76595, 97454, 55082, 23252, 96045]]",[164372],[360.0215632915497],[19.560000000000002]
8,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[102503, 64135, 30147, 54879, 91582, 3989, 76787, 33647, 104079]]",[169315],[360.00025939941406],[17.439999999999998]
9,mobile,6,"[100, 200]",StrapGA+SS_sort_4b,"[[4307, 22450, 55051, 76344, 110677, 73213, 94183, 3576]]",[155609],[360.01699805259705],[21.34]
