scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[100, 200]",StrapGA+S_4b,"[[16704, 64661, 52658, 14627, 23229]]",[183130],[360.006160736084],[17.96]
1,mobile,4,"[100, 200]",StrapGA+S_4b,"[[29390, 66959, 1, 55841, 7629]]",[182275],[360.0077049732208],[15.48]
2,mobile,4,"[100, 200]",StrapGA+S_4b,"[[32345, 63987, 13630, 7, 30560, 52195]]",[34216],[65.52527070045471],[12.48]
3,mobile,4,"[100, 200]",StrapGA+S_4b,"[[67900, 13760, 23627, 7, 27850, 44192, 74794]]",[183837],[360.00675988197327],[17.48]
4,mobile,4,"[100, 200]",StrapGA+S_4b,"[[9, 4673, 11, 44779, 9, 5838, 31566, 7429, 67860]]",[179915],[360.006991147995],[15.34]
5,mobile,4,"[100, 200]",StrapGA+S_4b,"[[5631, 36081, 75588, 6, 10250, 56840, 24056]]",[106861],[212.3651638031006],[12.68]
6,mobile,4,"[100, 200]",StrapGA+S_4b,"[[6144, 36979, 64832, 50788, 4568]]",[46416],[89.27613019943237],[14.580000000000002]
7,mobile,4,"[100, 200]",StrapGA+S_4b,"[[10, 5632, 47959, 74776, 26393]]",[18408],[34.84777021408081],[12.400000000000002]
8,mobile,4,"[100, 200]",StrapGA+S_4b,"[[4, 9, 9837, 63456, 56439, 28195]]",[187230],[360.010929107666],[15.52]
9,mobile,4,"[100, 200]",StrapGA+S_4b,"[[23829, 63062, 16241, 49461]]",[44193],[85.24826574325562],[13.9]
10,mobile,4,"[100, 200]",StrapGA+S_4b,"[[2, 66163, 1, 55591, 13859, 24653]]",[58325],[115.04885196685791],[12.0]
11,mobile,4,"[100, 200]",StrapGA+S_4b,"[[69967, 36463, 55227, 8636]]",[789],[1.4785635471343994],[8.32]
12,mobile,4,"[100, 200]",StrapGA+S_4b,"[[3662, 49377, 32105, 66631, 36043]]",[8331],[16.175174951553345],[13.059999999999999]
13,mobile,4,"[100, 200]",StrapGA+S_4b,"[[24061, 13062, 71974, 43773]]",[9225],[18.522690057754517],[12.52]
14,mobile,4,"[100, 200]",StrapGA+S_4b,"[[1, 43260, 66587, 29853, 13789]]",[191269],[360.01455903053284],[13.780000000000001]
15,mobile,4,"[100, 200]",StrapGA+S_4b,"[[56795, 8586, 75364, 25459]]",[2370],[4.616439342498779],[11.74]
16,mobile,4,"[100, 200]",StrapGA+S_4b,"[[43936, 76393, 11661, 4, 43959, 23392]]",[13108],[24.64580273628235],[11.3]
17,mobile,4,"[100, 200]",StrapGA+S_4b,"[[45662, 13654, 30184, 63229]]",[10313],[19.475237369537354],[11.060000000000002]
18,mobile,4,"[100, 200]",StrapGA+S_4b,"[[0, 36764, 9567, 43165, 67849]]",[75938],[146.22455596923828],[12.780000000000001]
19,mobile,4,"[100, 200]",StrapGA+S_4b,"[[73759, 26371, 43851, 15791]]",[31020],[60.617687463760376],[13.98]
20,mobile,4,"[100, 200]",StrapGA+S_4b,"[[31387, 64965, 1, 44629, 14835]]",[54161],[101.19272041320801],[12.34]
21,mobile,4,"[100, 200]",StrapGA+S_4b,"[[5580, 4, 51996, 72961, 25246]]",[31268],[60.18530035018921],[12.86]
22,mobile,4,"[100, 200]",StrapGA+S_4b,"[[6, 10031, 70067, 23459, 56439, 73193]]",[43687],[83.97459769248962],[14.18]
23,mobile,4,"[100, 200]",StrapGA+S_4b,"[[2, 75463, 0, 34231, 1, 43782, 6049]]",[14748],[28.400999069213867],[10.94]
24,mobile,4,"[100, 200]",StrapGA+S_4b,"[[63959, 11168, 55234, 28238]]",[741],[1.291623592376709],[7.32]
25,mobile,4,"[100, 200]",StrapGA+S_4b,"[[10, 34702, 51863, 32029, 4827, 65661]]",[11525],[22.04911994934082],[9.059999999999999]
26,mobile,4,"[100, 200]",StrapGA+S_4b,"[[7, 36309, 9, 8591, 74796, 33560, 50053]]",[188066],[360.0048882961273],[14.24]
27,mobile,4,"[100, 200]",StrapGA+S_4b,"[[6229, 55563, 32731, 76653, 26577]]",[4590],[9.73364782333374],[13.2]
28,mobile,4,"[100, 200]",StrapGA+S_4b,"[[30509, 0, 76648, 36585, 5773, 49854]]",[184935],[360.0011341571808],[15.26]
29,mobile,4,"[100, 200]",StrapGA+S_4b,"[[24082, 6, 64574, 24230, 13454, 45061]]",[120314],[236.18688869476318],[13.48]
30,mobile,4,"[100, 200]",StrapGA+S_4b,"[[0, 24394, 66630, 55377, 7759]]",[4653],[9.2379469871521],[13.240000000000002]
31,mobile,4,"[100, 200]",StrapGA+S_4b,"[[35791, 53514, 2, 74759, 54045, 8573]]",[173033],[329.22085094451904],[14.540000000000003]
32,mobile,4,"[100, 200]",StrapGA+S_4b,"[[11, 56161, 10, 30427, 76837, 8459]]",[2457],[4.453171491622925],[9.58]
33,mobile,4,"[100, 200]",StrapGA+S_4b,"[[45933, 2, 75961, 15192, 24184, 46635]]",[60516],[116.70925259590149],[14.760000000000002]
34,mobile,4,"[100, 200]",StrapGA+S_4b,"[[9093, 30592, 76793, 44227, 3184]]",[5248],[9.988016366958618],[11.799999999999999]
35,mobile,4,"[100, 200]",StrapGA+S_4b,"[[1, 43630, 12639, 24190, 68559]]",[65505],[122.45148777961731],[13.360000000000003]
36,mobile,4,"[100, 200]",StrapGA+S_4b,"[[9, 6235, 73863, 56632, 28760]]",[8714],[16.915504217147827],[10.74]
37,mobile,4,"[100, 200]",StrapGA+S_4b,"[[43028, 2, 63394, 0, 30857, 10387]]",[49502],[95.03229546546936],[14.040000000000001]
38,mobile,4,"[100, 200]",StrapGA+S_4b,"[[75027, 31062, 6, 5390, 43252]]",[8433],[15.64760947227478],[11.52]
39,mobile,4,"[100, 200]",StrapGA+S_4b,"[[1, 56314, 11653, 45955, 32785, 45577, 64647]]",[43556],[84.82035899162292],[12.680000000000001]
