scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[15514, 64661, 52658, 14627, 23229]]",[181472],[360.0033481121063],[18.16]
1,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[29390, 66959, 55841, 7629]]",[123099],[242.91369485855103],[17.02]
2,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[24335, 13630, 52328, 63987, 30560, 52195]]",[43294],[88.33717727661133],[13.54]
3,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[66301, 13760, 44192, 27850, 74794]]",[180355],[360.00483083724976],[17.66]
4,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[44282, 68118, 44779, 15708, 31566, 7429, 67860]]",[178252],[360.0198459625244],[16.860000000000003]
5,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[47908, 9074, 24028, 10250, 24056, 56840, 75588]]",[178460],[360.0008201599121],[14.8]
6,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[7957, 36979, 64832, 50788, 4568]]",[28343],[56.9698383808136],[14.32]
7,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[5632, 47527, 74776, 26393, 47959]]",[5939],[11.995326280593872],[13.040000000000001]
8,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[27344, 56701, 9837, 56439, 63456, 28195]]",[184534],[360.00984597206116],[16.42]
9,mobile,4,"[100, 200]",StrapGA_sort_4b,"[[23829, 63062, 16241, 49461]]",[86461],[168.20714354515076],[13.9]
