scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",StrapGA_4b,"[[58134, 8284, 113152, 35926, 65277, 94762]]",[232512],[360.00811791419983],[19.437623762376237]
1,mobile,6,"[101, 201]",StrapGA_4b,"[[43204, 27076, 7251, 66172, 109526, 13659, 91165]]",[220518],[360.0090072154999],[18.66732673267327]
2,mobile,6,"[101, 201]",StrapGA_4b,"[[17775, 112703, 95926, 52579, 17869, 63650, 28384]]",[229376],[360.01079773902893],[17.102970297029703]
3,mobile,6,"[101, 201]",StrapGA_4b,"[[2709, 23048, 91958, 78099, 56550, 105514, 5282]]",[147772],[233.66156840324402],[12.56831683168317]
4,mobile,6,"[101, 201]",StrapGA_4b,"[[45926, 119387, 31482, 3088, 93466, 63888]]",[10142],[15.59042501449585],[13.576237623762378]
5,mobile,6,"[101, 201]",StrapGA_4b,"[[7336, 49018, 34523, 71683, 85431, 53872, 113818, 36260, 68518]]",[216082],[360.00787568092346],[24.17623762376238]
6,mobile,6,"[101, 201]",StrapGA_4b,"[[34314, 112643, 63491, 83740, 55870, 3634, 66501, 86956]]",[220252],[360.0056028366089],[14.62970297029703]
7,mobile,6,"[101, 201]",StrapGA_4b,"[[111102, 46887, 98074, 36848, 63486, 110465, 5845]]",[115564],[184.94407486915588],[12.964356435643566]
8,mobile,6,"[101, 201]",StrapGA_4b,"[[92937, 118687, 37755, 57683, 29907, 68069, 15817, 107593]]",[206416],[360.0000367164612],[18.59009900990099]
9,mobile,6,"[101, 201]",StrapGA_4b,"[[43537, 64276, 56255, 87157, 111424, 35672, 9425]]",[222580],[360.00803875923157],[22.211881188118817]
10,mobile,6,"[101, 201]",StrapGA_4b,"[[65591, 54386, 111406, 55366, 97687, 23053, 10033, 27482]]",[204568],[360.0000138282776],[14.293069306930693]
11,mobile,6,"[101, 201]",StrapGA_4b,"[[55968, 26541, 104478, 71724, 17053, 53165, 87320]]",[220317],[360.0111584663391],[16.112871287128712]
12,mobile,6,"[101, 201]",StrapGA_4b,"[[86081, 31042, 70135, 117600, 9203, 95133, 47360]]",[219053],[360.0250849723816],[12.627722772277227]
13,mobile,6,"[101, 201]",StrapGA_4b,"[[47966, 37925, 13165, 84705, 51028, 106845, 73776]]",[222345],[360.00514817237854],[19.24158415841584]
14,mobile,6,"[101, 201]",StrapGA_4b,"[[106066, 58200, 72862, 30808, 78733, 7127, 93352, 51828, 66534]]",[205474],[360.00689601898193],[20.017821782178217]
15,mobile,6,"[101, 201]",StrapGA_4b,"[[31428, 106538, 14186, 72371, 51205, 87214]]",[219264],[360.0113036632538],[19.97227722772277]
16,mobile,6,"[101, 201]",StrapGA_4b,"[[10818, 66496, 54485, 84558, 65022, 86384, 108800, 23096]]",[216690],[360.0084044933319],[16.62970297029703]
17,mobile,6,"[101, 201]",StrapGA_4b,"[[56559, 67074, 35711, 58384, 12507, 106103, 84685, 70063]]",[208086],[360.0005376338959],[18.451485148514852]
18,mobile,6,"[101, 201]",StrapGA_4b,"[[106939, 31851, 43335, 95684, 6526, 73346]]",[229809],[360.00043201446533],[19.041584158415844]
19,mobile,6,"[101, 201]",StrapGA_4b,"[[57330, 31656, 119142, 72534, 15883, 71773, 85631, 69509]]",[223890],[360.01332354545593],[16.253465346534654]
