scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[10, 113152, 35926, 65277, 94762, 58134, 8284]]",[179061],[360.01527881622314],[19.637623762376236]
1,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[0, 66172, 91165, 43204, 109526, 13659, 27076]]",[168787],[360.0095224380493],[18.251485148514853]
2,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[31430, 52579, 95926, 28384, 17869, 112703, 63650]]",[170292],[360.00656270980835],[16.44950495049505]
3,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[84714, 23048, 5282, 91958, 78099, 56550, 105514]]",[157820],[321.90456318855286],[12.469306930693069]
4,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[45926, 119387, 31482, 3088, 93466, 63888]]",[43581],[86.77122712135315],[13.576237623762378]
5,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[9, 72505, 38086, 85431, 7336, 53872, 113818, 36260, 68518]]",[158335],[360.01861667633057],[23.12673267326733]
6,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[86989, 55870, 3634, 86367, 34314, 112643, 66501, 86956]]",[161375],[360.0202898979187],[15.362376237623765]
7,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[5845, 106868, 46887, 98074, 36848, 63486, 110465]]",[176939],[360.01949071884155],[12.746534653465348]
8,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[3695, 66247, 92937, 56855, 6, 29907, 68069, 15817, 57683, 107593]]",[150835],[360.042343378067],[18.93069306930693]
9,mobile,6,"[101, 201]",StrapGA+SS_sort_4b,"[[46634, 111424, 64276, 56255, 87157, 35672, 9425]]",[160436],[360.0071120262146],[21.895049504950496]
