scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[58134, 8284, 113152, 35926, 65277, 94762]]",[191272],[360.0113174915314],[19.437623762376237]
1,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[0, 66172, 91165, 43204, 109526, 13659, 27076]]",[184389],[360.0094509124756],[18.251485148514853]
2,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[63650, 13042, 95926, 52579, 112703, 17869, 28384]]",[187809],[360.0155608654022],[16.885148514851487]
3,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[23048, 0, 91958, 78099, 56550, 105514, 5282]]",[187594],[360.01060795783997],[12.786138613861386]
4,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[45926, 119387, 31482, 3088, 93466, 63888]]",[187305],[360.0070786476135],[13.576237623762378]
5,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[9, 75935, 38063, 85431, 7336, 53872, 113818, 36260, 68518]]",[179135],[360.0361273288727],[23.5029702970297]
6,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[55870, 9450, 89603, 3634, 84563, 34314, 112643, 66501, 86956]]",[172376],[360.04279255867004],[16.314851485148516]
7,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[5845, 104865, 46887, 98074, 36848, 63486, 110465]]",[179141],[360.0150682926178],[12.746534653465348]
8,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[92937, 118491, 37960, 57683, 29907, 68069, 15817, 107593]]",[171398],[360.0180490016937],[18.411881188118812]
9,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[44437, 64276, 56255, 87157, 111424, 35672, 9425]]",[185116],[360.023649930954],[21.380198019801984]
10,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[65591, 56328, 111406, 13, 55366, 97687, 25097, 10033, 27482]]",[172488],[360.0026535987854],[14.275247524752475]
11,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[104478, 57090, 26541, 51825, 17053, 53165, 71724, 87320]]",[183867],[360.02320885658264],[15.500990099009902]
12,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[87887, 31042, 70135, 117600, 9203, 47360, 95133]]",[176148],[360.0132637023926],[13.24158415841584]
13,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[58495, 106845, 7, 37925, 13165, 73776, 51028, 84705]]",[187581],[360.00231099128723],[19.203960396039605]
14,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[106066, 97470, 15997, 66534, 30808, 51828, 93352, 7127]]",[172216],[360.03294038772583],[19.342574257425746]
15,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[106538, 14186, 31428, 72371, 51205, 87214]]",[183095],[360.0405421257019],[20.170297029702972]
16,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[10818, 64241, 86384, 54485, 65022, 108800, 23096]]",[176270],[360.02339243888855],[15.320792079207921]
17,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[12507, 72459, 35711, 106103, 84685, 58384, 70063]]",[175312],[360.0413634777069],[18.390099009900993]
18,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[31851, 43335, 95684, 106939, 6526, 73346]]",[193990],[360.008425951004],[19.041584158415844]
19,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[57330, 31656, 77378, 119142, 67071, 15883, 85631, 69509]]",[186656],[360.00549364089966],[16.887128712871288]
20,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[87741, 48923, 83899, 55183, 36991, 112778, 7020, 96148, 56777, 70240]]",[195954],[360.03157114982605],[16.712871287128714]
21,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[98103, 68591, 50844, 88928, 105484, 17755, 22808]]",[184794],[360.01793575286865],[18.885148514851487]
22,mobile,6,"[101, 201]",StrapGA+SS_8b,"[[25131, 71645, 14600, 67413, 89010, 49582, 68794, 110028]]",[186651],[360.03259468078613],[14.669306930693068]
