scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[13, 90362, 9, 113152, 35926, 65277, 94762, 58134, 8284]]",[184339],[360.0140347480774],[16.255445544554455]
1,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[43204, 0, 19, 109526, 13659, 27076, 66172, 91165]]",[171025],[360.01337218284607],[16.66930693069307]
2,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[6, 52579, 9, 112703, 8, 95926, 28384, 17869, 63650]]",[177904],[360.0032641887665],[15.443564356435644]
3,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[3908, 23048, 91958, 78099, 56550, 105514, 5282]]",[185075],[360.0066418647766],[12.667326732673267]
4,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[45926, 3088, 24, 119387, 31482, 93466, 63888]]",[56898],[111.52391195297241],[13.47920792079208]
5,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[9, 17, 51187, 113818, 36260, 85431, 7336, 53872, 68518]]",[164268],[360.0131483078003],[20.889108910891093]
6,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[87194, 3634, 83926, 6, 55870, 34314, 112643, 66501, 86956]]",[168687],[360.00946521759033],[13.601980198019803]
7,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[5845, 104430, 46887, 98074, 36848, 63486, 110465]]",[184016],[360.0172336101532],[12.845544554455447]
8,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[92937, 117692, 6, 57683, 29907, 68069, 15817, 107593]]",[156463],[360.01672983169556],[17.81782178217822]
9,mobile,6,"[101, 201]",StrapGA+S_sort_4b,"[[111424, 17535, 64276, 56255, 87157, 35672, 9425]]",[163788],[360.01920557022095],[22.62772277227723]
