scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",Labbe+S,"[[58134, 113152, 65277, 35926, 94762, 8284]]",[25],[0.046591758728027344],[22.19009900990099]
1,mobile,6,"[101, 201]",Labbe+S,"[[43204, 91165, 27076, 66172, 17431, 109526, 13659]]",[38],[0.10980391502380371],[26.37029702970297]
2,mobile,6,"[101, 201]",Labbe+S,"[[52579, 63650, 95926, 112703, 17869, 28384]]",[21],[0.044963836669921875],[23.51683168316832]
3,mobile,6,"[101, 201]",Labbe+S,"[[56550, 78099, 105514, 23048, 22, 5282, 91958]]",[34],[0.10968589782714844],[21.5980198019802]
4,mobile,6,"[101, 201]",Labbe+S,"[[119387, 31482, 45926, 63888, 93466, 3088]]",[21],[0.041645050048828125],[17.754455445544554]
5,mobile,6,"[101, 201]",Labbe+S,"[[7336, 68518, 22, 53872, 113818, 36260, 85431]]",[29],[0.08795619010925293],[27.51881188118812]
6,mobile,6,"[101, 201]",Labbe+S,"[[34314, 55870, 86956, 3634, 112643, 66501]]",[23],[0.06289553642272949],[19.516831683168316]
7,mobile,6,"[101, 201]",Labbe+S,"[[98074, 36848, 110465, 46887, 5845, 63486]]",[29],[0.06829357147216797],[16.803960396039606]
8,mobile,6,"[101, 201]",Labbe+S,"[[92937, 68069, 107593, 49831, 29907, 15817, 57683]]",[24],[0.07494235038757324],[28.62772277227723]
9,mobile,6,"[101, 201]",Labbe+S,"[[64276, 56255, 111424, 87157, 35672, 9425]]",[25],[0.05359172821044922],[23.061386138613862]
10,mobile,6,"[101, 201]",Labbe+S,"[[65591, 97687, 8, 10033, 27482, 110642, 55366, 111406]]",[37],[0.09596371650695801],[24.174257425742574]
11,mobile,6,"[101, 201]",Labbe+S,"[[87320, 104478, 71724, 11517, 53165, 26541, 17053]]",[31],[0.0767209529876709],[25.914851485148514]
12,mobile,6,"[101, 201]",Labbe+S,"[[31042, 95133, 9203, 117600, 70135, 47360]]",[24],[0.050954580307006836],[16.20990099009901]
13,mobile,6,"[101, 201]",Labbe+S,"[[37925, 51028, 106845, 84705, 73776, 13165]]",[23],[0.04282546043395996],[26.24950495049505]
14,mobile,6,"[101, 201]",Labbe+S,"[[106066, 96272, 66534, 30808, 93352, 43519, 46005, 7127, 51828]]",[50],[0.1356673240661621],[28.1960396039604]
15,mobile,6,"[101, 201]",Labbe+S,"[[31428, 51205, 106538, 14186, 72371, 87214]]",[21],[0.033008575439453125],[23.259405940594064]
16,mobile,6,"[101, 201]",Labbe+S,"[[108800, 10818, 86384, 65022, 54485, 23096]]",[23],[0.04682040214538574],[22.091089108910893]
17,mobile,6,"[101, 201]",Labbe+S,"[[12507, 15, 35711, 106103, 58384, 84685, 70063]]",[32],[0.06813979148864746],[21.71683168316832]
