scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[101, 201]",StrapGA_8b,"[[58134, 8284, 113152, 35926, 65277, 94762]]",[234918],[360.01059126853943],[19.437623762376237]
1,mobile,6,"[101, 201]",StrapGA_8b,"[[2831, 66172, 91165, 43204, 109526, 13659, 27076]]",[220610],[360.0223264694214],[18.251485148514853]
2,mobile,6,"[101, 201]",StrapGA_8b,"[[6345, 29195, 52579, 112703, 95926, 28384, 17869, 63650]]",[230555],[360.11757707595825],[16.015841584158416]
3,mobile,6,"[101, 201]",StrapGA_8b,"[[23048, 4516, 91958, 78099, 56550, 105514, 5282]]",[229829],[360.0133023262024],[12.568316831683168]
4,mobile,6,"[101, 201]",StrapGA_8b,"[[45926, 119387, 31482, 3088, 93466, 63888]]",[65520],[98.59917974472046],[13.576237623762378]
5,mobile,6,"[101, 201]",StrapGA_8b,"[[31090, 77743, 85431, 7336, 53872, 113818, 36260, 68518]]",[223893],[360.0007643699646],[22.748514851485147]
6,mobile,6,"[101, 201]",StrapGA_8b,"[[89800, 34314, 112643, 67032, 55870, 3634, 86956, 66501]]",[222427],[360.0293095111847],[15.817821782178218]
7,mobile,6,"[101, 201]",StrapGA_8b,"[[5845, 104240, 46887, 98074, 36848, 63486, 110465]]",[227399],[360.00763964653015],[12.746534653465348]
8,mobile,6,"[101, 201]",StrapGA_8b,"[[92937, 56853, 29907, 68069, 15817, 57683, 107593]]",[214570],[360.0207166671753],[17.57821782178218]
9,mobile,6,"[101, 201]",StrapGA_8b,"[[44833, 111424, 15213, 87157, 35672, 64276, 56255, 9425]]",[230108],[360.00159311294556],[21.83762376237624]
10,mobile,6,"[101, 201]",StrapGA_8b,"[[65591, 56744, 111406, 55366, 97687, 24334, 10033, 27482]]",[212792],[360.0273668766022],[13.085148514851486]
11,mobile,6,"[101, 201]",StrapGA_8b,"[[104478, 51632, 26541, 17053, 53165, 71724, 87320]]",[224865],[360.02133679389954],[15.43960396039604]
12,mobile,6,"[101, 201]",StrapGA_8b,"[[7561, 83745, 9203, 31042, 70135, 117600, 95133, 47360]]",[225143],[360.0170133113861],[13.144554455445546]
13,mobile,6,"[101, 201]",StrapGA_8b,"[[52798, 106845, 73776, 37925, 13165, 51028, 84705]]",[230534],[360.0110318660736],[19.34059405940594]
14,mobile,6,"[101, 201]",StrapGA_8b,"[[106066, 51846, 96780, 17025, 66534, 51828, 30808, 93352, 7127]]",[216853],[360.01564383506775],[19.423762376237626]
15,mobile,6,"[101, 201]",StrapGA_8b,"[[31428, 106538, 51205, 14186, 87214, 72371]]",[231058],[360.0306990146637],[20.13069306930693]
16,mobile,6,"[101, 201]",StrapGA_8b,"[[10818, 63843, 86384, 54485, 65022, 108800, 23096]]",[222357],[360.00769424438477],[15.320792079207921]
17,mobile,6,"[101, 201]",StrapGA_8b,"[[12507, 78770, 35711, 106103, 84685, 58384, 70063]]",[213510],[360.00923252105713],[18.964356435643566]
