scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[67685, 24811, 55808, 4468, 26011]]",[39823],[80.47205710411072],[12.742574257425742]
1,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[50148, 33394, 15984, 77334, 4060, 32598, 4484, 46946, 3488]]",[182476],[360.0049178600311],[13.265346534653467]
2,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[6785, 75741, 46627, 77491, 30015]]",[181456],[360.00625109672546],[15.85148514851485]
3,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[46588, 15210, 27196, 66845]]",[581],[1.0775198936462402],[7.968316831683169]
4,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[44046, 9412, 34858, 73997]]",[1762],[3.652148962020874],[12.502970297029703]
5,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[65604, 13550, 25113, 48985, 67180]]",[6530],[13.332928657531738],[10.702970297029704]
6,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[52724, 31455, 8618, 65774, 52998, 35564, 6164]]",[178535],[360.0137183666229],[14.231683168316833]
7,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[57878, 32203, 13817, 68129, 52349, 14843]]",[176737],[360.02236890792847],[16.902970297029704]
8,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[64799, 10615, 56947, 37156, 16188, 26842, 68698, 27009]]",[172489],[356.1891589164734],[13.184158415841585]
9,mobile,4,"[101, 201]",StrapGA_sort_4b,"[[66123, 57266, 23608, 13528, 24644]]",[26465],[55.212204694747925],[15.83168316831683]
