scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[101, 201]",StrapGA+S_6b,"[[25216, 54522, 9, 55808, 4468, 10, 26011, 67685]]",[106524],[211.01050543785095],[10.649504950495052]
1,mobile,4,"[101, 201]",StrapGA+S_6b,"[[30582, 78124, 2, 77334, 3853, 32598, 46946, 3488]]",[180382],[360.00245094299316],[11.54059405940594]
2,mobile,4,"[101, 201]",StrapGA+S_6b,"[[72294, 6, 77491, 6785, 46627, 30015]]",[177178],[360.01059341430664],[13.853465346534655]
3,mobile,4,"[101, 201]",StrapGA+S_6b,"[[66845, 46588, 15210, 27196]]",[2473],[4.782001256942749],[7.968316831683169]
4,mobile,4,"[101, 201]",StrapGA+S_6b,"[[4, 44046, 34858, 73997, 9412]]",[2979],[5.903203248977661],[10.405940594059407]
5,mobile,4,"[101, 201]",StrapGA+S_6b,"[[13550, 4, 44508, 25113, 67180, 48985]]",[85955],[176.66609621047974],[11.061386138613862]
6,mobile,4,"[101, 201]",StrapGA+S_6b,"[[66822, 55956, 16730, 35564, 52998, 6164, 65774]]",[174704],[360.0039496421814],[15.499009900990101]
7,mobile,4,"[101, 201]",StrapGA+S_6b,"[[14464, 32203, 71482, 14843, 52349, 68129]]",[169940],[360.009432554245],[17.576237623762374]
8,mobile,4,"[101, 201]",StrapGA+S_6b,"[[66011, 15853, 32300, 16188, 56947, 23637, 68698, 27009]]",[173105],[360.0067868232727],[12.966336633663367]
9,mobile,4,"[101, 201]",StrapGA+S_6b,"[[36913, 57266, 23438, 4851, 9, 13528, 66123, 24644]]",[171698],[360.0087368488312],[15.362376237623762]
10,mobile,4,"[101, 201]",StrapGA+S_6b,"[[14661, 49138, 36923, 68493]]",[29634],[62.45746946334839],[12.324752475247525]
11,mobile,4,"[101, 201]",StrapGA+S_6b,"[[12838, 76012, 24672, 53350, 65372]]",[137866],[273.9090299606323],[12.881188118811883]
12,mobile,4,"[101, 201]",StrapGA+S_6b,"[[33147, 17198, 8, 75409, 50971, 6673]]",[72526],[149.71890664100647],[12.427722772277228]
13,mobile,4,"[101, 201]",StrapGA+S_6b,"[[15070, 65918, 13248, 32108, 46186]]",[187457],[360.0221371650696],[12.504950495049506]
14,mobile,4,"[101, 201]",StrapGA+S_6b,"[[47960, 14567, 10, 32758, 65498, 48346]]",[94633],[196.21026515960693],[12.24950495049505]
