scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,4,"[101, 201]",StrapGA_6b,"[[67685, 55808, 4468, 26011]]",[207794],[360.0200881958008],[12.81980198019802]
1,mobile,4,"[101, 201]",StrapGA_6b,"[[77669, 12375, 77334, 3334, 50556, 3488, 32598, 46946]]",[211152],[360.00853085517883],[13.362376237623764]
2,mobile,4,"[101, 201]",StrapGA_6b,"[[77918, 6785, 46627, 77491, 30015]]",[211063],[360.0067067146301],[15.851485148514854]
3,mobile,4,"[101, 201]",StrapGA_6b,"[[46588, 15210, 27196, 66845]]",[600],[0.994271993637085],[7.968316831683169]
4,mobile,4,"[101, 201]",StrapGA_6b,"[[44046, 9412, 34858, 73997]]",[3251],[5.709695816040039],[12.502970297029703]
5,mobile,4,"[101, 201]",StrapGA_6b,"[[13550, 25113, 67180, 48985]]",[53524],[93.28444337844849],[11.255445544554457]
6,mobile,4,"[101, 201]",StrapGA_6b,"[[52495, 37463, 7622, 65774, 52998, 35564, 6164]]",[208585],[360.0017731189728],[15.102970297029703]
7,mobile,4,"[101, 201]",StrapGA_6b,"[[5129, 56876, 68129, 52349, 32203, 14843]]",[204692],[360.0221633911133],[17.477227722772277]
8,mobile,4,"[101, 201]",StrapGA_6b,"[[3212, 68698, 11335, 37324, 16188, 56947, 27009]]",[203954],[360.0171375274658],[13.36039603960396]
9,mobile,4,"[101, 201]",StrapGA_6b,"[[57266, 26761, 66123, 13528, 24644]]",[177410],[312.31634044647217],[15.435643564356436]
10,mobile,4,"[101, 201]",StrapGA_6b,"[[33238, 14661, 52769, 36923, 49138, 68493]]",[23316],[41.921220541000366],[12.011881188118814]
11,mobile,4,"[101, 201]",StrapGA_6b,"[[75423, 24672, 12838, 53350, 65372]]",[46078],[78.10503220558167],[12.346534653465346]
12,mobile,4,"[101, 201]",StrapGA_6b,"[[75409, 33147, 12141, 50971, 6673]]",[47471],[84.54708337783813],[13.653465346534656]
13,mobile,4,"[101, 201]",StrapGA_6b,"[[11650, 65918, 13248, 32108, 46186]]",[185961],[299.47055649757385],[12.32673267326733]
