scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,6,"[100, 200]",Labbe,"[[35932, 66055, 55451, 14578, 104096, 84192, 64744, 7051, 33566, 12298]]",[182],[0.38973116874694824],[36.04]
1,mobile,6,"[100, 200]",Labbe,"[[115453, 26758, 55948, 75797, 5462, 49308, 25363, 93754, 24972]]",[99],[0.20189261436462402],[28.840000000000003]
2,mobile,6,"[100, 200]",Labbe,"[[104525, 5367, 30075, 75922, 113766, 84318, 104609, 55369, 55563, 74009, 54943]]",[85],[0.17625188827514648],[28.88]
3,mobile,6,"[100, 200]",Labbe,"[[64106, 49747, 13451, 115001, 25252, 52759, 93910, 44378, 12555]]",[132],[0.2849409580230713],[25.660000000000004]
4,mobile,6,"[100, 200]",Labbe,"[[95306, 15208, 52147, 106797, 64469, 33051]]",[31],[0.04575204849243164],[20.6]
5,mobile,6,"[100, 200]",Labbe,"[[24148, 67196, 15541, 54695, 84901, 34650, 105145, 27851]]",[39],[0.0690162181854248],[22.180000000000003]
6,mobile,6,"[100, 200]",Labbe,"[[33985, 64401, 104557, 46658, 65511, 45200, 6064, 55257, 85599, 35950, 93797]]",[234],[0.47300267219543457],[35.22]
7,mobile,6,"[100, 200]",Labbe,"[[55151, 87450, 75864, 12307, 84110, 47665, 115948, 27778]]",[162],[0.3259758949279785],[29.220000000000006]
8,mobile,6,"[100, 200]",Labbe,"[[47715, 65162, 84205, 4068, 55260, 11508, 66850, 27152, 115549, 52400, 68259]]",[277],[0.563345193862915],[41.0]
9,mobile,6,"[100, 200]",Labbe,"[[105008, 13178, 84762, 106258, 44606, 113672, 65050, 35915, 65095]]",[56],[0.11078524589538574],[30.139999999999997]
