scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[101, 201]",Labbe+S,"[[51958, 37332, 70084, 98133, 8820]]",[15],[0.024876117706298828],[14.94059405940594]
1,mobile,5,"[101, 201]",Labbe+S,"[[10, 26083, 70937, 53931, 5095, 97859, 12582]]",[30],[0.10332798957824707],[29.281188118811883]
2,mobile,5,"[101, 201]",Labbe+S,"[[70987, 86799, 44077, 5429, 26242]]",[18],[0.03403115272521973],[13.891089108910892]
3,mobile,5,"[101, 201]",Labbe+S,"[[28598, 95266, 77736, 10196, 56797]]",[15],[0.02083730697631836],[18.742574257425744]
4,mobile,5,"[101, 201]",Labbe+S,"[[7824, 67483, 26201, 11, 95244, 56006]]",[18],[0.03785085678100586],[16.03168316831683]
5,mobile,5,"[101, 201]",Labbe+S,"[[77371, 55746, 14979, 25503, 85482]]",[16],[0.025049686431884766],[19.574257425742577]
6,mobile,5,"[101, 201]",Labbe+S,"[[9334, 84490, 52238, 65513, 36306]]",[15],[0.0231168270111084],[20.04950495049505]
7,mobile,5,"[101, 201]",Labbe+S,"[[4950, 36985, 56947, 76916, 85498, 27976]]",[28],[0.05974411964416504],[23.833663366336637]
8,mobile,5,"[101, 201]",Labbe+S,"[[91993, 51558, 4750, 64089, 33955]]",[16],[0.03028583526611328],[20.7029702970297]
9,mobile,5,"[101, 201]",Labbe+S,"[[77761, 90115, 36384, 55559, 8781]]",[15],[0.025314807891845703],[17.37623762376238]
10,mobile,5,"[101, 201]",Labbe+S,"[[10488, 75271, 86940, 9, 35128, 57669]]",[20],[0.05027365684509277],[14.685148514851484]
11,mobile,5,"[101, 201]",Labbe+S,"[[31396, 86756, 45089, 13362, 67903, 14032]]",[21],[0.04295992851257324],[24.922772277227722]
12,mobile,5,"[101, 201]",Labbe+S,"[[84711, 3273, 70725, 50514, 31469]]",[21],[0.042083024978637695],[20.02970297029703]
13,mobile,5,"[101, 201]",Labbe+S,"[[97321, 37333, 64654, 54062, 7073]]",[15],[0.021517515182495117],[16.861386138613863]
14,mobile,5,"[101, 201]",Labbe+S,"[[68294, 88027, 6340, 55465, 33232]]",[17],[0.03080296516418457],[16.940594059405942]
15,mobile,5,"[101, 201]",Labbe+S,"[[7, 88636, 48608, 13351, 66467, 35513]]",[24],[0.05070209503173828],[20.368316831683167]
16,mobile,5,"[101, 201]",Labbe+S,"[[12653, 51557, 71303, 24358, 94331]]",[18],[0.034165382385253906],[17.514851485148515]
17,mobile,5,"[101, 201]",Labbe+S,"[[1, 35031, 64157, 46376, 96014, 4530, 68013]]",[42],[0.10011863708496094],[21.142574257425746]
18,mobile,5,"[101, 201]",Labbe+S,"[[17360, 54396, 68329, 31801, 92417]]",[15],[0.025405406951904297],[15.732673267326733]
19,mobile,5,"[101, 201]",Labbe+S,"[[85499, 32419, 73354, 43579, 11985]]",[16],[0.031331777572631836],[18.643564356435647]
20,mobile,5,"[101, 201]",Labbe+S,"[[11097, 35653, 64166, 91037, 50606]]",[15],[0.021267414093017578],[19.752475247524753]
21,mobile,5,"[101, 201]",Labbe+S,"[[76738, 30298, 57086, 3712, 91034]]",[15],[0.023548364639282227],[18.148514851485153]
22,mobile,5,"[101, 201]",Labbe+S,"[[29800, 66915, 98360, 51397, 8346, 52626]]",[18],[0.041721343994140625],[25.45742574257426]
23,mobile,5,"[101, 201]",Labbe+S,"[[2, 24261, 57977, 94128, 75303, 2925]]",[30],[0.06414413452148438],[21.100990099009906]
24,mobile,5,"[101, 201]",Labbe+S,"[[3503, 17, 37564, 50287, 92577, 78309, 49635]]",[25],[0.05705904960632324],[27.53861386138614]
25,mobile,5,"[101, 201]",Labbe+S,"[[63802, 25370, 17406, 53548, 94069, 51995]]",[17],[0.036444902420043945],[18.22970297029703]
26,mobile,5,"[101, 201]",Labbe+S,"[[65682, 3412, 87671, 56077, 32647]]",[15],[0.026146411895751953],[18.346534653465348]
27,mobile,5,"[101, 201]",Labbe+S,"[[13672, 45903, 17, 74232, 92403, 34483]]",[20],[0.04508471488952637],[28.66534653465347]
28,mobile,5,"[101, 201]",Labbe+S,"[[32876, 87028, 3321, 47781, 68410]]",[15],[0.025994062423706055],[19.475247524752476]
29,mobile,5,"[101, 201]",Labbe+S,"[[76939, 14912, 26656, 9, 85895, 51934]]",[18],[0.03892374038696289],[24.526732673267325]
30,mobile,5,"[101, 201]",Labbe+S,"[[68116, 33503, 55925, 13248, 88749]]",[16],[0.02918219566345215],[19.673267326732674]
31,mobile,5,"[101, 201]",Labbe+S,"[[16994, 98531, 65402, 49183, 27510]]",[15],[0.08678507804870605],[19.0]
