scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[98133, 51958, 37332, 70084, 8820]]",[41153],[89.05473232269287],[10.346534653465346]
1,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[11, 70937, 53931, 98678, 12582, 97859, 26083]]",[152821],[360.00568771362305],[15.598019801980197]
2,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[70987, 86799, 44077, 5429, 26242]]",[126218],[269.015962600708],[13.891089108910892]
3,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[56797, 28598, 95266, 77736, 10196]]",[170007],[360.0169343948364],[13.792079207920793]
4,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[67483, 7824, 56412, 95244, 56006, 26201]]",[12977],[29.290013313293457],[10.26930693069307]
5,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[7481, 55746, 77371, 96414, 14979, 85482, 25503]]",[114231],[259.2940340042114],[13.300990099009901]
6,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[65513, 9334, 37293, 52238, 36306, 84490]]",[125340],[274.17380595207214],[15.081188118811884]
7,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[75482, 85498, 27976, 56947, 76916, 4950]]",[157073],[360.00331687927246],[15.437623762376237]
8,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[51558, 67133, 91993, 33955, 64089, 4750]]",[150604],[360.03727412223816],[16.36831683168317]
9,mobile,5,"[101, 201]",StrapGA+SS_sort_4b,"[[77761, 36384, 55559, 90115, 8781]]",[161626],[360.0133697986603],[14.405940594059405]
