scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[98133, 51958, 37332, 70084, 8820]]",[56756],[120.66149878501892],[10.346534653465346]
1,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[57691, 3, 97859, 12582, 70937, 53931, 26083]]",[161302],[360.0085344314575],[13.083168316831683]
2,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[70987, 86799, 44077, 5429, 26242]]",[175276],[360.0031735897064],[13.891089108910892]
3,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[10, 28598, 95266, 77736, 56797, 10196]]",[173692],[360.0205488204956],[14.170297029702972]
4,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[2, 67483, 7824, 11, 95244, 56006, 26201]]",[17073],[36.9140682220459],[9.736633663366337]
5,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[25503, 16554, 77371, 14979, 55746, 85482]]",[102795],[229.47786164283752],[13.318811881188122]
6,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[65513, 51567, 17380, 52238, 36306, 3, 84490, 9334]]",[58021],[122.44793009757996],[13.61980198019802]
7,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[78287, 36618, 85498, 27976, 56947, 76916, 4950]]",[163875],[360.00486421585083],[14.31089108910891]
8,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[10, 77782, 51558, 64722, 91993, 33955, 64089, 4750]]",[157669],[360.00468158721924],[17.065346534653465]
9,mobile,5,"[101, 201]",StrapGA+S_sort_4b,"[[77761, 4, 9, 8781, 36384, 55559, 90115]]",[167136],[360.0284764766693],[14.330693069306932]
