scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[7178, 137212, 73956, 95777, 104549, 44590, 8165, 33578, 154848]]",[231642],[360.01027631759644],[21.304950495049507]
1,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[124255, 146678, 33848, 92489, 66721, 55593, 12413, 109634, 26858]]",[207408],[360.0154938697815],[18.275247524752476]
2,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[114540, 132860, 38320, 16512, 153076, 34717, 126855, 56566, 90648, 66027]]",[193421],[360.00395917892456],[24.07920792079208]
3,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[91127, 15148, 160155, 133075, 112400, 66151, 54975, 37769, 7390]]",[216333],[360.0079867839813],[18.295049504950498]
4,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[126506, 68927, 159227, 118703, 31033, 14847, 75582, 86970, 44820]]",[228457],[360.019553899765],[25.304950495049503]
5,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[69456, 43148, 77941, 117161, 10120, 145008, 87880, 33897, 75599, 130600]]",[199343],[360.029661655426],[21.683168316831683]
6,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[29251, 96605, 50896, 109549, 10928, 128408, 146411, 98201, 63337, 45153]]",[215986],[360.0011522769928],[24.59405940594059]
7,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[63398, 11429, 33310, 124221, 95592, 146158, 110385, 45607, 75053, 13856, 28869]]",[228945],[360.01148986816406],[24.259405940594057]
8,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[65453, 113810, 56206, 3118, 98857, 129924, 26968, 157678, 7603]]",[210292],[360.0168740749359],[22.928712871287132]
9,mobile,8,"[101, 201]",StrapGA_sort_4b,"[[151853, 74710, 55989, 118075, 84205, 31930, 56878, 129276, 11524, 149058]]",[178195],[360.0000755786896],[24.772277227722775]
