scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[101, 201]",StrapGA+S_8b,"[[46, 95777, 137212, 73956, 104549, 44590, 33578, 154848, 8165]]",[213394],[360.0401029586792],[18.770297029702974]
1,mobile,8,"[101, 201]",StrapGA+S_8b,"[[149073, 66721, 124255, 146678, 26858, 92489, 55593, 12413, 109634]]",[200042],[360.0645160675049],[19.8]
2,mobile,8,"[101, 201]",StrapGA+S_8b,"[[39, 33, 139646, 114540, 16512, 153076, 126855, 56566, 34717, 66027, 90648]]",[182497],[360.016015291214],[23.78415841584159]
3,mobile,8,"[101, 201]",StrapGA+S_8b,"[[69548, 16, 63322, 91127, 5, 160155, 133075, 112400, 66151, 54975, 37769, 7390]]",[211215],[360.05752515792847],[17.330693069306932]
4,mobile,8,"[101, 201]",StrapGA+S_8b,"[[21, 1, 26, 49, 126506, 31033, 118703, 75582, 86970, 44820, 14847, 159227]]",[215011],[360.0189027786255],[25.40990099009901]
5,mobile,8,"[101, 201]",StrapGA+S_8b,"[[84213, 46, 148232, 63474, 43148, 117161, 10120, 87880, 33897, 145008, 75599, 130600]]",[194985],[360.02044105529785],[22.24158415841584]
6,mobile,8,"[101, 201]",StrapGA+S_8b,"[[29251, 50, 97827, 19, 128408, 45153, 146411, 98201, 63337, 10928, 109549]]",[201733],[360.0604131221771],[24.655445544554457]
7,mobile,8,"[101, 201]",StrapGA+S_8b,"[[47002, 90654, 45607, 89651, 110385, 146158, 13856, 124221, 95592, 28869, 75053]]",[202500],[360.0077488422394],[24.35841584158416]
8,mobile,8,"[101, 201]",StrapGA+S_8b,"[[65453, 11, 113810, 19, 56206, 7603, 98857, 157678, 26968, 129924]]",[199847],[360.01594710350037],[22.811881188118814]
9,mobile,8,"[101, 201]",StrapGA+S_8b,"[[45, 74710, 19, 92857, 118075, 56878, 149058, 11524, 31930, 129276, 84205]]",[172745],[360.0110070705414],[23.60594059405941]
10,mobile,8,"[101, 201]",StrapGA+S_8b,"[[20, 98792, 38362, 113533, 92652, 77202, 152653, 138975, 2696, 54199, 112790]]",[181062],[360.0280921459198],[22.655445544554457]
11,mobile,8,"[101, 201]",StrapGA+S_8b,"[[89244, 2, 67673, 115368, 154862, 36103, 57118, 125527, 11079]]",[200625],[360.01163482666016],[20.215841584158415]
12,mobile,8,"[101, 201]",StrapGA+S_8b,"[[14049, 87510, 112186, 55975, 127254, 159146, 36398, 64467]]",[198367],[360.0023617744446],[24.98613861386139]
13,mobile,8,"[101, 201]",StrapGA+S_8b,"[[144988, 22, 31668, 24, 47, 109107, 49481, 14810, 90456, 63260, 130991]]",[217794],[360.03052020072937],[16.33861386138614]
14,mobile,8,"[101, 201]",StrapGA+S_8b,"[[41, 148411, 26569, 11467, 58124, 97157, 119170, 72310, 146498, 129529]]",[212348],[360.04209327697754],[21.445544554455445]
15,mobile,8,"[101, 201]",StrapGA+S_8b,"[[49, 29353, 4978, 152331, 3519, 83786, 11726, 134303, 119027, 56995, 78947, 48371]]",[180101],[360.0039050579071],[22.241584158415844]
16,mobile,8,"[101, 201]",StrapGA+S_8b,"[[42886, 144706, 0, 31924, 135300, 15970, 114898, 88374, 68048]]",[193843],[360.0399775505066],[22.097029702970296]
17,mobile,8,"[101, 201]",StrapGA+S_8b,"[[131170, 146241, 47269, 9, 75377, 8821, 98644, 33250, 105608]]",[209145],[360.01449036598206],[18.928712871287132]
18,mobile,8,"[101, 201]",StrapGA+S_8b,"[[104901, 53035, 98891, 9148, 126859, 146602, 78135, 55579, 90832, 25660]]",[209117],[360.0074248313904],[20.297029702970296]
19,mobile,8,"[101, 201]",StrapGA+S_8b,"[[28212, 99036, 117167, 17, 136520, 112053, 73347, 44950, 9068, 149735]]",[194489],[360.02902460098267],[21.06930693069307]
20,mobile,8,"[101, 201]",StrapGA+S_8b,"[[22, 37217, 145262, 93799, 119187, 37720, 125799, 11964, 72439, 49456]]",[188816],[360.04968762397766],[22.25742574257426]
21,mobile,8,"[101, 201]",StrapGA+S_8b,"[[124303, 1, 51245, 14838, 144683, 88325, 52454, 67950, 116484, 28485]]",[194127],[360.01723432540894],[24.594059405940595]
22,mobile,8,"[101, 201]",StrapGA+S_8b,"[[29372, 91440, 43997, 3019, 65217, 153522, 106196, 125741]]",[206960],[360.0002965927124],[16.015841584158416]
23,mobile,8,"[101, 201]",StrapGA+S_8b,"[[43720, 78742, 33, 13, 145193, 34670, 11880, 125626, 111713, 85178]]",[208758],[360.0315613746643],[17.782178217821784]
24,mobile,8,"[101, 201]",StrapGA+S_8b,"[[108305, 158923, 9, 154925, 48, 63715, 32987, 84087, 51565, 157165, 10986, 130534]]",[197233],[360.0458686351776],[22.736633663366334]
25,mobile,8,"[101, 201]",StrapGA+S_8b,"[[84380, 109314, 44424, 11278, 32446, 159541, 76699, 127364, 88742]]",[191181],[360.04278445243835],[16.532673267326736]
26,mobile,8,"[101, 201]",StrapGA+S_8b,"[[47381, 64105, 145166, 34814, 11164, 111189, 86242, 56010, 132636, 147691]]",[199934],[360.0274062156677],[21.564356435643568]
27,mobile,8,"[101, 201]",StrapGA+S_8b,"[[29096, 129558, 30, 38, 65309, 104762, 15019, 51246, 99081, 156002, 29314]]",[206291],[360.0461802482605],[16.893069306930695]
28,mobile,8,"[101, 201]",StrapGA+S_8b,"[[47010, 2, 77983, 11443, 84664, 130069, 113712, 160014, 18003, 32558, 63624]]",[175060],[360.0496678352356],[27.01188118811881]
