scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[44590, 2743, 137212, 73956, 95777, 104549, 154848, 33578, 8165]]",[189583],[360.0269112586975],[21.463366336633662]
1,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[124255, 146678, 66721, 52255, 26858, 92489, 55593, 12413, 109634]]",[182438],[360.0214853286743],[19.998019801980202]
2,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[56566, 139237, 16512, 32520, 137797, 34717, 114540, 90648, 153076, 126855, 66027]]",[161455],[360.02763319015503],[26.31881188118812]
3,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[91127, 160155, 133075, 112400, 66151, 37769, 7390, 54975]]",[174890],[360.01205706596375],[19.936633663366337]
4,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[72889, 118703, 31033, 126506, 14847, 75582, 159227, 86970, 44820]]",[195823],[360.04012799263],[25.364356435643565]
5,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[77868, 117161, 10120, 43148, 145008, 87880, 33897, 75599, 130600]]",[165610],[360.0113661289215],[20.532673267326736]
6,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[29251, 94743, 128408, 146411, 45153, 98201, 10928, 63337, 109549]]",[180149],[360.0284070968628],[25.245544554455446]
7,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[50623, 85751, 0, 146158, 45607, 75053, 124221, 95592, 13856, 110385, 28869]]",[186138],[360.0443480014801],[24.51683168316832]
8,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[65453, 113810, 139169, 5010, 56206, 129924, 98857, 157678, 26968, 7603]]",[183657],[360.02196502685547],[24.21782178217822]
9,mobile,8,"[101, 201]",StrapGA+SS_sort_4b,"[[11145, 74710, 93233, 39, 11524, 56878, 118075, 84776, 31930, 129276, 149058, 84205]]",[152486],[360.034743309021],[24.47920792079208]
