scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[101, 201]",Labbe+S,"[[95777, 137212, 8165, 154848, 104549, 44590, 33578, 73956]]",[113],[0.17148184776306152],[27.976237623762373]
1,mobile,8,"[101, 201]",Labbe+S,"[[12413, 92489, 55593, 124255, 66721, 146678, 26858, 109634]]",[55],[0.09952211380004883],[25.520792079207922]
2,mobile,8,"[101, 201]",Labbe+S,"[[56566, 114540, 153076, 90648, 16512, 126855, 66027, 34717]]",[74],[0.12355661392211914],[32.88712871287129]
3,mobile,8,"[101, 201]",Labbe+S,"[[112400, 66151, 7390, 54975, 133075, 91127, 160155, 37769]]",[97],[0.15463972091674805],[23.738613861386135]
4,mobile,8,"[101, 201]",Labbe+S,"[[118703, 31033, 75582, 14847, 126506, 159227, 44820, 86970]]",[94],[0.14446663856506348],[32.07524752475248]
5,mobile,8,"[101, 201]",Labbe+S,"[[117161, 145008, 87880, 10120, 43214, 33897, 130600, 75599, 43148]]",[60],[0.12691140174865723],[27.34455445544555]
6,mobile,8,"[101, 201]",Labbe+S,"[[128408, 98201, 29251, 63337, 146411, 10928, 45153, 109549]]",[79],[0.12431144714355469],[31.63960396039604]
7,mobile,8,"[101, 201]",Labbe+S,"[[146158, 124221, 95592, 13856, 110385, 45607, 28869, 75053]]",[69],[0.12543988227844238],[28.411881188118812]
8,mobile,8,"[101, 201]",Labbe+S,"[[56206, 26968, 65453, 113810, 7603, 98857, 157678, 129924]]",[72],[0.12943291664123535],[27.401980198019803]
9,mobile,8,"[101, 201]",Labbe+S,"[[74710, 11524, 153983, 84205, 31930, 50356, 118075, 148548, 56878, 129276, 149058]]",[101],[0.24434518814086914],[38.81386138613862]
10,mobile,8,"[101, 201]",Labbe+S,"[[77202, 38362, 152653, 112790, 83980, 138975, 2696, 54199, 92652]]",[76],[0.1880662441253662],[32.03762376237624]
11,mobile,8,"[101, 201]",Labbe+S,"[[89244, 67673, 154862, 115368, 57118, 125527, 11079, 36103]]",[64],[0.11151909828186035],[24.748514851485155]
12,mobile,8,"[101, 201]",Labbe+S,"[[14049, 87510, 112186, 127254, 159146, 36398, 55975, 64467]]",[91],[0.15772747993469238],[26.510891089108917]
