scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[44590, 9583, 46, 95777, 137212, 73956, 104549, 8165, 33578, 154848]]",[205444],[360.0221154689789],[19.326732673267326]
1,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[124255, 146678, 22, 26858, 92489, 55593, 12413, 109634, 66721]]",[188381],[360.01603722572327],[18.770297029702974]
2,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[41, 55, 32154, 114540, 153076, 16512, 126855, 56566, 34717, 90648, 66027]]",[175479],[360.01701760292053],[23.84356435643565]
3,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[91127, 5, 133075, 112400, 16, 66151, 54975, 160155, 37769, 7390]]",[190955],[360.04249334335327],[16.25742574257426]
4,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[21, 55, 44, 44820, 159227, 118703, 31033, 14847, 75582, 86970, 126506]]",[212392],[360.02389669418335],[22.536633663366334]
5,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[152269, 44771, 87880, 10, 130600, 117161, 10120, 145008, 75599, 33897, 43148]]",[175361],[360.0070300102234],[22.65544554455446]
6,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[29251, 26, 128408, 50, 98201, 10928, 45153, 146411, 109549, 63337]]",[196168],[360.03655767440796],[24.257425742574263]
7,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[47803, 48, 146158, 124221, 95592, 13856, 28869, 75053, 45607, 110385]]",[194554],[360.0287084579468],[22.811881188118814]
8,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[65453, 11, 113810, 19, 26968, 134029, 56206, 7603, 98857, 157678, 129924]]",[189826],[360.0368661880493],[21.56633663366337]
9,mobile,8,"[101, 201]",StrapGA+S_sort_4b,"[[74710, 52365, 92868, 31930, 129276, 149058, 11524, 118075, 56878, 84205]]",[160073],[360.00126814842224],[23.48514851485149]
