scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[101, 201]",StrapGA+S_10b,"[[5, 36650, 46664, 8018]]",[59762],[114.89683079719543],[10.502970297029703]
1,mobile,3,"[101, 201]",StrapGA+S_10b,"[[5, 2, 14769, 30891, 54909]]",[188770],[360.00011706352234],[8.425742574257427]
2,mobile,3,"[101, 201]",StrapGA+S_10b,"[[26766, 1, 56750, 4922]]",[2909],[5.734659910202026],[8.403960396039604]
3,mobile,3,"[101, 201]",StrapGA+S_10b,"[[5, 4280, 35018, 52790]]",[185687],[360.60562562942505],[12.740594059405941]
4,mobile,3,"[101, 201]",StrapGA+S_10b,"[[44551, 31896, 9915, 51887]]",[125789],[249.84526896476746],[10.403960396039604]
5,mobile,3,"[101, 201]",StrapGA+S_10b,"[[1, 34145, 48965, 11304]]",[184764],[360.0068438053131],[12.85940594059406]
6,mobile,3,"[101, 201]",StrapGA+S_10b,"[[15702, 24294, 56396]]",[71299],[137.54177379608154],[12.124752475247526]
7,mobile,3,"[101, 201]",StrapGA+S_10b,"[[5674, 45992, 26445]]",[1960],[3.7287371158599854],[9.847524752475248]
8,mobile,3,"[101, 201]",StrapGA+S_10b,"[[23981, 54376, 4756]]",[37],[0.07886838912963867],[10.817821782178218]
9,mobile,3,"[101, 201]",StrapGA+S_10b,"[[50103, 36112, 4559]]",[4376],[9.742324590682983],[9.035643564356436]
10,mobile,3,"[101, 201]",StrapGA+S_10b,"[[26768, 44599, 7544]]",[3648],[7.097999334335327],[10.065346534653466]
11,mobile,3,"[101, 201]",StrapGA+S_10b,"[[46136, 26881, 53727, 15605]]",[63231],[122.78413772583008],[9.611881188118812]
12,mobile,3,"[101, 201]",StrapGA+S_10b,"[[53645, 26672, 4, 10956, 50099, 27086]]",[180137],[360.0152108669281],[11.2990099009901]
13,mobile,3,"[101, 201]",StrapGA+S_10b,"[[54958, 12894, 25081]]",[43],[0.10626006126403809],[9.154455445544555]
14,mobile,3,"[101, 201]",StrapGA+S_10b,"[[29495, 57213, 13557, 51686, 25290]]",[57378],[114.45847415924072],[9.554455445544555]
15,mobile,3,"[101, 201]",StrapGA+S_10b,"[[46461, 8611, 36971, 10775, 26304]]",[178323],[360.01276421546936],[13.23762376237624]
