scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[101, 201]",Labbe+SS,"[[36650, 8018, 46664]]",[6],[0.00915074348449707],[11.847524752475248]
1,mobile,3,"[101, 201]",Labbe+SS,"[[46135, 14769, 54909, 30891]]",[10],[0.026953697204589844],[16.443564356435644]
2,mobile,3,"[101, 201]",Labbe+SS,"[[26766, 4922, 56750]]",[6],[0.012953996658325195],[12.322772277227724]
3,mobile,3,"[101, 201]",Labbe+SS,"[[4280, 35018, 52790]]",[6],[0.012827157974243164],[14.065346534653465]
4,mobile,3,"[101, 201]",Labbe+SS,"[[9915, 51887, 31896]]",[6],[0.01048898696899414],[14.144554455445546]
5,mobile,3,"[101, 201]",Labbe+SS,"[[48965, 1, 34145, 11304]]",[8],[0.01765584945678711],[16.146534653465345]
6,mobile,3,"[101, 201]",Labbe+SS,"[[15702, 24294, 56396]]",[6],[0.010545969009399414],[12.124752475247526]
7,mobile,3,"[101, 201]",Labbe+SS,"[[5674, 26445, 45992]]",[6],[0.009549617767333984],[12.184158415841583]
8,mobile,3,"[101, 201]",Labbe+SS,"[[4756, 23981, 54376]]",[6],[0.010065793991088867],[15.926732673267328]
9,mobile,3,"[101, 201]",Labbe+SS,"[[36112, 4559, 50103]]",[6],[0.009367227554321289],[9.134653465346535]
10,mobile,3,"[101, 201]",Labbe+SS,"[[44599, 26768, 7544]]",[6],[0.00922083854675293],[11.075247524752475]
11,mobile,3,"[101, 201]",Labbe+SS,"[[15605, 3, 34238, 55060, 26881, 53727]]",[17],[0.045876502990722656],[24.883168316831686]
12,mobile,3,"[101, 201]",Labbe+SS,"[[4, 27086, 56465, 10956, 50099]]",[14],[0.030013084411621094],[18.94059405940594]
13,mobile,3,"[101, 201]",Labbe+SS,"[[12894, 54958, 25081]]",[6],[0.01038503646850586],[9.867326732673266]
14,mobile,3,"[101, 201]",Labbe+SS,"[[4893, 51686, 25290, 13557]]",[11],[0.024168968200683594],[18.443564356435644]
15,mobile,3,"[101, 201]",Labbe+SS,"[[46461, 26304, 10775]]",[6],[0.01046133041381836],[13.57029702970297]
16,mobile,3,"[101, 201]",Labbe+SS,"[[57134, 8388, 28827, 5201, 32475]]",[12],[0.024843931198120117],[18.00990099009901]
17,mobile,3,"[101, 201]",Labbe+SS,"[[14435, 48534, 36046]]",[6],[0.008332252502441406],[11.60990099009901]
18,mobile,3,"[101, 201]",Labbe+SS,"[[4941, 32643, 53428]]",[6],[0.009185075759887695],[14.342574257425744]
19,mobile,3,"[101, 201]",Labbe+SS,"[[56834, 26703, 9935]]",[6],[0.009051799774169922],[11.114851485148515]
20,mobile,3,"[101, 201]",Labbe+SS,"[[34356, 11138, 48285]]",[6],[0.008779525756835938],[9.075247524752475]
21,mobile,3,"[101, 201]",Labbe+SS,"[[50230, 27236, 30998, 5715, 33453]]",[12],[0.027081727981567383],[17.237623762376238]
22,mobile,3,"[101, 201]",Labbe+SS,"[[7616, 34484, 6772, 55632]]",[9],[0.01713728904724121],[17.90891089108911]
23,mobile,3,"[101, 201]",Labbe+SS,"[[54908, 24971, 9736]]",[6],[0.00895833969116211],[12.184158415841583]
24,mobile,3,"[101, 201]",Labbe+SS,"[[29272, 53445, 13904]]",[6],[0.008688926696777344],[10.817821782178218]
25,mobile,3,"[101, 201]",Labbe+SS,"[[44404, 15630, 26231]]",[6],[0.010300397872924805],[6.758415841584158]
26,mobile,3,"[101, 201]",Labbe+SS,"[[2, 51923, 34899, 5350, 35750, 15407]]",[14],[0.03481173515319824],[23.417821782178223]
27,mobile,3,"[101, 201]",Labbe+SS,"[[55645, 24014, 11329, 27283, 4709]]",[13],[0.028492212295532227],[18.722772277227723]
28,mobile,3,"[101, 201]",Labbe+SS,"[[51586, 30378, 10717]]",[6],[0.012758016586303711],[12.936633663366338]
29,mobile,3,"[101, 201]",Labbe+SS,"[[14008, 49624, 23990]]",[6],[0.010426044464111328],[10.085148514851486]
30,mobile,3,"[101, 201]",Labbe+SS,"[[13497, 30070, 55655, 11106]]",[9],[0.01768803596496582],[17.295049504950498]
31,mobile,3,"[101, 201]",Labbe+SS,"[[32127, 7104, 55124, 12785, 47871]]",[12],[0.027440309524536133],[18.10891089108911]
32,mobile,3,"[101, 201]",Labbe+SS,"[[29379, 51763, 11221, 46339]]",[8],[0.01669025421142578],[12.502970297029703]
33,mobile,3,"[101, 201]",Labbe+SS,"[[45185, 33733, 6282]]",[6],[0.009744644165039062],[10.025742574257427]
34,mobile,3,"[101, 201]",Labbe+SS,"[[56603, 29512, 9122]]",[6],[0.009815692901611328],[12.778217821782178]
35,mobile,3,"[101, 201]",Labbe+SS,"[[56155, 28974, 5, 9954, 54640]]",[11],[0.02458047866821289],[21.099009900990097]
36,mobile,3,"[101, 201]",Labbe+SS,"[[56316, 16357, 28002, 45567]]",[9],[0.01869988441467285],[15.82970297029703]
37,mobile,3,"[101, 201]",Labbe+SS,"[[15608, 47214, 30019]]",[6],[0.009032249450683594],[11.867326732673268]
38,mobile,3,"[101, 201]",Labbe+SS,"[[13553, 26563, 55635, 27500]]",[8],[0.01576066017150879],[16.819801980198022]
39,mobile,3,"[101, 201]",Labbe+SS,"[[33754, 12087, 45602]]",[6],[0.009752273559570312],[9.64950495049505]
