scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[101, 201]",StrapGA+S_6b,"[[5, 36650, 46664, 8018]]",[13903],[29.15310049057007],[10.502970297029703]
1,mobile,3,"[101, 201]",StrapGA+S_6b,"[[5, 2, 14769, 30891, 54909]]",[12863],[26.17323064804077],[8.425742574257427]
2,mobile,3,"[101, 201]",StrapGA+S_6b,"[[26766, 1, 56750, 4922]]",[1269],[2.5877091884613037],[8.403960396039604]
3,mobile,3,"[101, 201]",StrapGA+S_6b,"[[5, 4280, 35018, 52790]]",[69455],[143.18373847007751],[12.740594059405941]
4,mobile,3,"[101, 201]",StrapGA+S_6b,"[[44923, 31896, 3653, 51887, 9915]]",[11912],[26.5276517868042],[10.603960396039605]
5,mobile,3,"[101, 201]",StrapGA+S_6b,"[[1, 34145, 48965, 11304]]",[24272],[51.31658720970154],[12.85940594059406]
6,mobile,3,"[101, 201]",StrapGA+S_6b,"[[15702, 51004, 32427, 56396, 24294]]",[2805],[5.8777711391448975],[11.495049504950495]
7,mobile,3,"[101, 201]",StrapGA+S_6b,"[[5674, 45992, 26445]]",[850],[1.8248002529144287],[9.847524752475248]
8,mobile,3,"[101, 201]",StrapGA+S_6b,"[[23981, 54376, 4756]]",[37],[0.08047151565551758],[10.817821782178218]
9,mobile,3,"[101, 201]",StrapGA+S_6b,"[[50103, 36112, 4559]]",[801],[1.6583812236785889],[9.035643564356436]
10,mobile,3,"[101, 201]",StrapGA+S_6b,"[[26768, 44599, 7544]]",[1540],[3.255965232849121],[10.065346534653466]
11,mobile,3,"[101, 201]",StrapGA+S_6b,"[[48121, 26881, 53727, 15605]]",[6606],[14.204119443893433],[9.611881188118812]
12,mobile,3,"[101, 201]",StrapGA+S_6b,"[[27876, 55865, 27086, 4, 10956, 50099]]",[49838],[105.81875205039978],[10.487128712871288]
13,mobile,3,"[101, 201]",StrapGA+S_6b,"[[54958, 12894, 25081]]",[43],[0.08295631408691406],[9.154455445544555]
14,mobile,3,"[101, 201]",StrapGA+S_6b,"[[27867, 56858, 13557, 51686, 25290]]",[28936],[61.61994767189026],[10.485148514851486]
15,mobile,3,"[101, 201]",StrapGA+S_6b,"[[46461, 26304, 10775]]",[100711],[218.3408567905426],[13.57029702970297]
16,mobile,3,"[101, 201]",StrapGA+S_6b,"[[4, 11005, 5, 32475, 57134, 5201]]",[41925],[88.63724088668823],[11.497029702970297]
17,mobile,3,"[101, 201]",StrapGA+S_6b,"[[48534, 36046, 14435]]",[41],[0.07928824424743652],[7.66930693069307]
18,mobile,3,"[101, 201]",StrapGA+S_6b,"[[32643, 1, 53428, 4941]]",[4560],[10.054249286651611],[10.799999999999999]
19,mobile,3,"[101, 201]",StrapGA+S_6b,"[[26703, 56834, 9935]]",[293],[0.6086933612823486],[7.332673267326733]
20,mobile,3,"[101, 201]",StrapGA+S_6b,"[[34356, 11138, 48285]]",[2107],[4.533603191375732],[9.075247524752475]
21,mobile,3,"[101, 201]",StrapGA+S_6b,"[[33244, 11775, 50230, 14512, 33453, 5715]]",[6046],[13.258826732635498],[11.100990099009902]
22,mobile,3,"[101, 201]",StrapGA+S_6b,"[[33520, 16152, 34484, 55632, 6772]]",[171548],[360.00971722602844],[14.722772277227723]
23,mobile,3,"[101, 201]",StrapGA+S_6b,"[[24971, 54908, 9736]]",[671],[1.3760902881622314],[9.372277227722773]
24,mobile,3,"[101, 201]",StrapGA+S_6b,"[[29272, 53445, 13904]]",[5342],[13.245140790939331],[10.817821782178218]
25,mobile,3,"[101, 201]",StrapGA+S_6b,"[[44404, 15630, 26231]]",[152],[0.34995126724243164],[6.758415841584158]
26,mobile,3,"[101, 201]",StrapGA+S_6b,"[[2, 51923, 15407, 35750]]",[171970],[360.00672721862793],[12.601980198019803]
27,mobile,3,"[101, 201]",StrapGA+S_6b,"[[55645, 0, 27283, 4709]]",[2142],[4.6871724128723145],[7.86930693069307]
28,mobile,3,"[101, 201]",StrapGA+S_6b,"[[51586, 30378, 10717]]",[82148],[179.84302020072937],[12.936633663366338]
29,mobile,3,"[101, 201]",StrapGA+S_6b,"[[24003, 5, 23990, 53049, 14008, 49624]]",[3192],[6.711270570755005],[7.992079207920792]
30,mobile,3,"[101, 201]",StrapGA+S_6b,"[[56988, 2, 11106, 55655, 30070]]",[65016],[139.55830883979797],[11.21782178217822]
31,mobile,3,"[101, 201]",StrapGA+S_6b,"[[32127, 55572, 13699, 52738, 12785, 47871]]",[96981],[213.99485611915588],[12.784158415841585]
32,mobile,3,"[101, 201]",StrapGA+S_6b,"[[45126, 29379, 11221, 46339]]",[1882],[3.970144271850586],[9.572277227722774]
33,mobile,3,"[101, 201]",StrapGA+S_6b,"[[33733, 45185, 6282]]",[1330],[2.7513537406921387],[7.530693069306931]
34,mobile,3,"[101, 201]",StrapGA+S_6b,"[[29512, 56603, 9122]]",[842],[1.7862911224365234],[9.847524752475248]
35,mobile,3,"[101, 201]",StrapGA+S_6b,"[[36713, 0, 54640, 28974, 9954]]",[57328],[121.45807361602783],[11.613861386138614]
36,mobile,3,"[101, 201]",StrapGA+S_6b,"[[15386, 4, 16357, 47746, 28002, 45567]]",[18809],[39.7487518787384],[10.30891089108911]
37,mobile,3,"[101, 201]",StrapGA+S_6b,"[[47214, 15608, 30019]]",[927],[1.9583823680877686],[9.253465346534654]
38,mobile,3,"[101, 201]",StrapGA+S_6b,"[[3, 55643, 13553, 55635, 27500]]",[6593],[13.941975593566895],[10.02970297029703]
39,mobile,3,"[101, 201]",StrapGA+S_6b,"[[2, 12087, 33754, 45602]]",[119],[0.23424768447875977],[7.077227722772277]
