scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[101, 201]",StrapGA_3b,"[[36650, 46664, 8018]]",[312],[0.6107800006866455],[10.83762376237624]
1,mobile,3,"[101, 201]",StrapGA_3b,"[[55903, 14769, 30891, 54909]]",[14418],[26.08034348487854],[15.671287128712873]
2,mobile,3,"[101, 201]",StrapGA_3b,"[[26766, 4922, 56750]]",[1203],[2.075591564178467],[12.322772277227724]
3,mobile,3,"[101, 201]",StrapGA_3b,"[[4280, 55814, 35018, 52790]]",[772],[1.3320999145507812],[13.116831683168316]
4,mobile,3,"[101, 201]",StrapGA_3b,"[[45521, 31896, 16351, 51887, 9915]]",[3215],[6.018269300460815],[13.05940594059406]
5,mobile,3,"[101, 201]",StrapGA_3b,"[[5950, 34145, 11304, 48965]]",[2938],[5.552459955215454],[13.829702970297031]
6,mobile,3,"[101, 201]",StrapGA_3b,"[[15702, 24294, 56396]]",[461],[0.7830517292022705],[12.124752475247526]
7,mobile,3,"[101, 201]",StrapGA_3b,"[[5674, 45992, 26445]]",[200],[0.34478187561035156],[9.847524752475248]
8,mobile,3,"[101, 201]",StrapGA_3b,"[[23981, 54376, 4756]]",[39],[0.06622529029846191],[10.817821782178218]
9,mobile,3,"[101, 201]",StrapGA_3b,"[[50103, 36112, 4559]]",[170],[0.31247687339782715],[9.035643564356436]
10,mobile,3,"[101, 201]",StrapGA_3b,"[[26768, 44599, 7544]]",[129],[0.20967769622802734],[10.065346534653466]
11,mobile,3,"[101, 201]",StrapGA_3b,"[[48727, 26881, 53727, 15605]]",[530],[0.968393087387085],[9.611881188118812]
12,mobile,3,"[101, 201]",StrapGA_3b,"[[56921, 27086, 10956, 50099]]",[12456],[25.758416891098022],[13.196039603960397]
13,mobile,3,"[101, 201]",StrapGA_3b,"[[54958, 12894, 25081]]",[43],[0.0695652961730957],[9.154455445544555]
14,mobile,3,"[101, 201]",StrapGA_3b,"[[30461, 26430, 56810, 13557, 51686, 25290]]",[2374],[4.324727296829224],[10.15049504950495]
15,mobile,3,"[101, 201]",StrapGA_3b,"[[46461, 26304, 10775]]",[7083],[13.136074304580688],[13.57029702970297]
16,mobile,3,"[101, 201]",StrapGA_3b,"[[57134, 4338, 32475, 5201]]",[7630],[14.108800649642944],[14.562376237623763]
17,mobile,3,"[101, 201]",StrapGA_3b,"[[48534, 36046, 14435]]",[43],[0.07022690773010254],[7.66930693069307]
18,mobile,3,"[101, 201]",StrapGA_3b,"[[32643, 4941, 53428]]",[1660],[3.0148372650146484],[12.996039603960398]
19,mobile,3,"[101, 201]",StrapGA_3b,"[[26703, 56834, 9935]]",[121],[0.19863271713256836],[7.332673267326733]
20,mobile,3,"[101, 201]",StrapGA_3b,"[[34356, 11138, 48285]]",[241],[0.43941354751586914],[9.075247524752475]
21,mobile,3,"[101, 201]",StrapGA_3b,"[[25297, 5715, 33453, 50230]]",[2236],[4.071303129196167],[13.077227722772278]
22,mobile,3,"[101, 201]",StrapGA_3b,"[[33902, 14949, 34484, 55632, 6772]]",[9985],[17.980537176132202],[14.247524752475249]
23,mobile,3,"[101, 201]",StrapGA_3b,"[[24971, 54908, 9736]]",[109],[0.20121264457702637],[9.372277227722773]
24,mobile,3,"[101, 201]",StrapGA_3b,"[[29272, 53445, 13904]]",[776],[1.7648651599884033],[10.817821782178218]
25,mobile,3,"[101, 201]",StrapGA_3b,"[[44404, 15630, 26231]]",[66],[0.1259453296661377],[6.758415841584158]
26,mobile,3,"[101, 201]",StrapGA_3b,"[[47013, 15407, 35750, 51923]]",[20689],[39.06993913650513],[14.641584158415842]
27,mobile,3,"[101, 201]",StrapGA_3b,"[[55645, 9958, 27283, 4709]]",[1213],[2.2198753356933594],[7.86930693069307]
28,mobile,3,"[101, 201]",StrapGA_3b,"[[51586, 30378, 10717]]",[6186],[11.879204273223877],[12.936633663366338]
29,mobile,3,"[101, 201]",StrapGA_3b,"[[25823, 55754, 14008, 49624, 23990]]",[670],[1.188262701034546],[9.05940594059406]
30,mobile,3,"[101, 201]",StrapGA_3b,"[[46819, 33068, 11106, 55655, 30070]]",[9709],[19.8345685005188],[13.85148514851485]
31,mobile,3,"[101, 201]",StrapGA_3b,"[[15568, 47871, 32127, 12785]]",[3731],[7.416390895843506],[13.453465346534655]
32,mobile,3,"[101, 201]",StrapGA_3b,"[[45920, 29379, 11221, 46339]]",[756],[1.4052517414093018],[9.77029702970297]
33,mobile,3,"[101, 201]",StrapGA_3b,"[[33733, 45185, 6282]]",[161],[0.2670774459838867],[7.530693069306931]
34,mobile,3,"[101, 201]",StrapGA_3b,"[[29512, 56603, 9122]]",[203],[0.36853575706481934],[9.847524752475248]
35,mobile,3,"[101, 201]",StrapGA_3b,"[[25002, 53194, 4570, 28974, 54640, 9954]]",[11858],[22.391693592071533],[13.477227722772279]
36,mobile,3,"[101, 201]",StrapGA_3b,"[[24831, 12897, 53388, 16357, 50605, 28002, 45567]]",[10615],[19.451086282730103],[12.964356435643564]
37,mobile,3,"[101, 201]",StrapGA_3b,"[[47214, 15608, 30019]]",[101],[0.17998933792114258],[9.253465346534654]
38,mobile,3,"[101, 201]",StrapGA_3b,"[[55920, 27500, 13553, 55635]]",[2102],[3.774735689163208],[13.275247524752476]
39,mobile,3,"[101, 201]",StrapGA_3b,"[[12087, 33754, 45602]]",[43],[0.06940889358520508],[7.372277227722773]
