scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[36650, 46664, 8018]]",[758],[1.7412164211273193],[10.83762376237624]
1,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[55730, 14769, 30891, 54909]]",[141245],[337.0159025192261],[16.007920792079208]
2,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[26766, 4922, 56750]]",[3211],[8.074448108673096],[12.322772277227724]
3,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[55207, 4280, 35018, 52790]]",[1634],[3.986300468444824],[12.839603960396039]
4,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[44449, 31896, 9915, 51887]]",[4808],[12.43734359741211],[11.156435643564357]
5,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[1, 34145, 11304, 48965]]",[940],[2.3108901977539062],[13.097029702970298]
6,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[15702, 24294, 56396]]",[1701],[4.202486753463745],[12.124752475247526]
7,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[5674, 45992, 26445]]",[198],[0.4888603687286377],[9.847524752475248]
8,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[23981, 54376, 4756]]",[37],[0.07258248329162598],[10.817821782178218]
9,mobile,3,"[101, 201]",StrapGA+SS_sort_4b,"[[50103, 36112, 4559]]",[353],[0.8297677040100098],[9.035643564356436]
