scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[46366, 92549, 107130, 31321, 126687, 91983, 15545, 73462, 93870]]",[180445],[360.0343563556671],[21.483168316831684]
1,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[23701, 98161, 34, 11032, 43569, 74691, 108795, 127132]]",[185211],[360.0401566028595],[16.609900990099014]
2,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[63434, 9992, 23189, 85248, 119212, 48710, 31972, 126204]]",[187324],[360.00697445869446],[16.708910891089108]
3,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[63843, 110044, 65102, 16081, 13, 44754, 98960, 139042, 30327, 69547]]",[191476],[360.02315950393677],[22.514851485148515]
4,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[63810, 51049, 90677, 58294, 133439, 8384, 75443, 26243, 73636, 108804]]",[176729],[360.00621914863586],[19.445544554455445]
5,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[66644, 37674, 95878, 47427, 32, 110210, 15627, 129799]]",[191912],[360.009170293808],[14.352475247524751]
6,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[27627, 52856, 16181, 129206, 76947, 53125, 110747, 85353]]",[175481],[360.02175664901733],[19.87722772277228]
7,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[14469, 105900, 70339, 23773, 126031, 94351, 47180]]",[193223],[360.0327980518341],[18.667326732673267]
8,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[2, 25709, 51255, 138308, 95347, 14038, 65046, 116495]]",[174803],[360.0002887248993],[21.619801980198023]
9,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[25629, 98715, 104533, 139154, 50581, 34474, 4, 76370, 4580]]",[174189],[360.03032636642456],[23.780198019801986]
10,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[0, 105658, 69434, 54739, 89428, 16010, 131462, 29102, 67197]]",[183070],[360.02767300605774],[18.413861386138613]
11,mobile,7,"[101, 201]",StrapGA+SS_6b,"[[21, 104145, 11947, 32882, 57244, 126538, 78654, 94054, 26468]]",[183186],[360.02652764320374],[22.295049504950498]
