scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[16, 30, 31321, 39, 77914, 126687, 93870, 15545, 73462, 107130, 46366]]",[176031],[360.0358371734619],[18.358415841584158]
1,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[23701, 98161, 14887, 108795, 74691, 11032, 43569, 127132]]",[174987],[360.011577129364],[16.94653465346535]
2,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[63434, 9992, 119212, 85248, 48710, 31972, 126204]]",[186409],[360.016236782074],[17.3009900990099]
3,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[27, 64325, 16081, 13, 139042, 110044, 69547, 98960, 30327, 44754]]",[193443],[360.0245292186737],[19.980198019801982]
4,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[44163, 20, 50248, 90677, 58294, 4, 26243, 133439, 73636, 108804, 8384]]",[174154],[360.03024196624756],[18.5960396039604]
5,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[66644, 37674, 95878, 47427, 110210, 15627, 129799]]",[191247],[360.02451729774475],[14.152475247524752]
6,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[27627, 69372, 26, 56781, 129206, 110747, 76947, 53125, 16181, 85353]]",[174597],[360.0059926509857],[18.475247524752476]
7,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[2, 70339, 23773, 40, 94351, 105900, 14469, 126031, 47180]]",[192280],[360.00002789497375],[18.750495049504952]
8,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[1, 51255, 138308, 8, 65046, 25709, 14038, 95347, 116495]]",[177953],[360.0097424983978],[18.86930693069307]
9,mobile,7,"[101, 201]",StrapGA+S_sort_4b,"[[63834, 8, 98715, 4, 104533, 139154, 50581, 4580, 76370, 34474]]",[167232],[360.0171904563904],[20.99009900990099]
