scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[46366, 107130, 31321, 126687, 96407, 15545, 73462, 93870]]",[193159],[360.0083878040314],[20.90693069306931]
1,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[23701, 70475, 98161, 17632, 108795, 127132, 74691, 11032, 43569]]",[203037],[360.0232398509979],[15.641584158415844]
2,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[29259, 9992, 63434, 85248, 119212, 48710, 31972, 126204]]",[201432],[360.0016794204712],[16.926732673267328]
3,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[64929, 16081, 38114, 44754, 98960, 110044, 139042, 30327, 69547]]",[199769],[360.01658272743225],[22.03762376237624]
4,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[51251, 90677, 58294, 117696, 133439, 16635, 26826, 73636, 108804, 8384, 26243]]",[191521],[360.00667428970337],[19.982178217821787]
5,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[66644, 37674, 95878, 47427, 110210, 15627, 129799]]",[210547],[360.01762104034424],[14.152475247524752]
6,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[71765, 51399, 16181, 124555, 76947, 53125, 27627, 129206, 110747, 85353]]",[194770],[360.0014588832855],[19.663366336633665]
7,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[14469, 105900, 70339, 23773, 126031, 94351, 47180]]",[210182],[360.0045211315155],[18.667326732673267]
8,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[5044, 51255, 8066, 138308, 97174, 25709, 14038, 65046, 116495, 95347]]",[194735],[360.00018858909607],[20.851485148514854]
9,mobile,7,"[101, 201]",StrapGA_sort_4b,"[[67683, 24040, 98715, 8264, 76370, 104533, 139154, 50581, 34474, 4580]]",[184056],[360.0253825187683],[23.86138613861386]
