scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[25244, 14427, 32773, 44429]]",[10033],[21.098844528198242],[14.380000000000003]
1,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[25052, 54649, 4184]]",[231],[0.4707951545715332],[9.100000000000001]
2,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[3969, 53785, 30425]]",[149],[0.3384075164794922],[10.8]
3,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[14437, 25627, 51364]]",[1494],[3.1817009449005127],[12.2]
4,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[7505, 27228, 44371, 11969]]",[6804],[14.40216064453125],[13.879999999999999]
5,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[5085, 26786, 56052, 7653]]",[666],[1.4629409313201904],[9.68]
6,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[43645, 7576, 33049, 11980]]",[1802],[3.6588449478149414],[11.060000000000002]
7,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[56317, 8243, 56374, 28974]]",[8116],[17.240103244781494],[12.54]
8,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[9286, 30524, 56172, 27785, 8836]]",[4300],[9.238937377929688],[11.94]
9,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[7074, 25832, 48158, 13228]]",[10488],[22.69001078605652],[12.86]
10,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[45563, 30522, 13759, 29443]]",[820],[1.8490102291107178],[9.219999999999999]
11,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[6742, 26179, 55383, 12434]]",[895],[1.87453031539917],[12.48]
12,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[47539, 13044, 31386, 45633]]",[697],[1.45263671875],[10.34]
13,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[31324, 10428, 34586, 46362]]",[2270],[4.737873792648315],[10.96]
14,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[43709, 35977, 5969, 48236]]",[2482],[5.400513648986816],[12.16]
15,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[45143, 7782, 56373, 6756, 25640]]",[1886],[4.34944748878479],[11.22]
16,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[52504, 24181, 11773, 52628]]",[7780],[16.23650097846985],[14.26]
17,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[45236, 36107, 5985, 33779]]",[230],[0.477064847946167],[11.4]
18,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[23896, 54630, 5824, 25964]]",[4157],[8.822251796722412],[12.180000000000001]
19,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[14321, 35983, 4828, 52837]]",[46922],[97.00232076644897],[15.84]
20,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[12284, 24376, 53246, 5024]]",[5584],[11.77738618850708],[13.48]
21,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[5164, 33956, 46832]]",[88],[0.16869187355041504],[7.880000000000001]
22,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[5874, 34157, 46770, 9051]]",[12330],[27.21057105064392],[12.66]
23,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[15624, 47903, 35165, 46764]]",[4622],[9.678300857543945],[12.780000000000001]
24,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[33972, 8225, 45361]]",[238],[0.49414920806884766],[8.74]
25,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[26921, 12678, 54836, 9367, 26837]]",[31642],[68.14525532722473],[14.88]
26,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[44439, 12449, 28156]]",[944],[1.947511911392212],[10.560000000000002]
27,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[14854, 25587, 53172, 23841]]",[1525],[3.630021095275879],[12.540000000000001]
28,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[55774, 16037, 27560]]",[345],[0.6910767555236816],[8.72]
29,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[46087, 14652, 26650, 49566]]",[1461],[3.0575287342071533],[11.540000000000001]
30,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[44484, 4437, 53841, 34765]]",[418],[0.9026949405670166],[10.879999999999999]
31,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[33514, 47586, 34981, 8453]]",[1394],[2.9208474159240723],[10.88]
32,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[55483, 29784, 11046, 43638]]",[1449],[3.1232705116271973],[12.24]
33,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[28309, 8828, 54368, 26561]]",[1637],[3.3845603466033936],[10.48]
34,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[24634, 54365, 5185]]",[115],[0.23193025588989258],[8.8]
35,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[23838, 51740, 14237, 53356]]",[7583],[16.208237648010254],[14.68]
36,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[27558, 55781, 13630]]",[489],[1.077131748199463],[10.88]
37,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[44376, 36057, 13786, 29843]]",[1318],[2.9077999591827393],[12.72]
38,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[53040, 26576, 3840]]",[265],[0.5473299026489258],[10.040000000000003]
39,mobile,3,"[100, 200]",StrapGA+SS_4b,"[[24849, 47776, 15025]]",[261],[0.5204353332519531],[9.72]
