scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[157742, 90505, 57069, 157098, 64307, 24822, 132235, 111209, 6399]]",[228200],[360.0012004375458],[17.26]
1,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[147788, 97838, 137802, 52131, 72803, 115489, 11227, 97028, 43041, 144330, 24208, 144704]]",[192303],[360.01853585243225],[23.82]
2,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[49801, 122408, 44736, 30482, 117806, 93044, 12416, 69705, 145094, 43631]]",[229801],[360.0032584667206],[16.340000000000003]
3,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[146773, 109945, 144631, 29808, 75208, 125068, 4693, 109505, 90936, 54899, 95276]]",[197739],[360.01552081108093],[22.5]
4,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[70608, 157644, 111366, 124748, 22800, 95302, 55871, 15620, 103288, 123436]]",[207117],[360.01032543182373],[21.680000000000007]
5,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[142601, 34602, 111104, 136479, 65338, 47201, 10442, 83072, 75032]]",[232137],[360.0114505290985],[19.12]
6,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[145495, 122269, 147674, 122703, 22811, 8218, 75685, 90508, 47395, 116827, 9225, 49401]]",[200654],[360.0354416370392],[21.64]
7,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[105472, 54899, 88908, 155992, 27206, 12417, 67842, 157404, 122632]]",[221461],[360.03118109703064],[21.28]
8,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[123001, 9079, 151984, 92038, 32607, 157199, 116631, 42840, 134291, 64005]]",[216904],[360.0031337738037],[24.88]
9,mobile,8,"[100, 200]",StrapGA_sort_4b,"[[145390, 28523, 50500, 84268, 63697, 28870, 16483, 129999, 155110, 106034]]",[214456],[360.020605802536],[27.340000000000003]
