scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[148876, 57069, 90505, 157098, 64307, 24822, 132235, 111209, 6399]]",[196759],[360.01725792884827],[16.82]
1,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[143360, 87979, 117774, 137802, 11227, 43041, 97028, 72803, 115489, 24208, 144704]]",[174128],[360.03097105026245],[24.160000000000004]
2,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[30482, 117806, 93044, 3, 122408, 43631, 12416, 69705, 145094]]",[200344],[360.0003774166107],[15.92]
3,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[148751, 26703, 143987, 27332, 125068, 4693, 109505, 144631, 29808, 75208, 91943, 54899, 95276]]",[172979],[360.00389289855957],[23.880000000000003]
4,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[24364, 70608, 32, 157644, 96784, 115147, 123436, 55871, 15620, 95302, 103288, 22800]]",[181672],[360.0086205005646],[22.84]
5,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[142601, 34602, 111104, 136479, 69161, 10442, 83072, 47201, 75032]]",[200100],[360.0058476924896],[18.6]
6,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[52185, 90508, 122703, 147674, 22811, 75685, 116827, 9225, 49401]]",[182324],[360.01725578308105],[22.72]
7,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[105472, 54899, 74968, 31, 88908, 12417, 27206, 122632, 157404, 67842]]",[197173],[360.00459003448486],[21.240000000000002]
8,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[53, 9079, 53560, 32607, 116631, 157199, 92038, 134291, 42840, 64005]]",[190371],[360.04046392440796],[25.260000000000005]
9,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[9, 50500, 28870, 84268, 63697, 16483, 129999, 155110, 106034]]",[184676],[360.01031589508057],[26.200000000000003]
10,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[43, 157349, 104399, 68034, 83110, 14816, 48687, 123887, 35694, 154068]]",[172576],[360.00892663002014],[22.68]
11,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[103295, 144870, 131496, 96695, 74068, 35437, 14214, 48420]]",[197772],[360.01609086990356],[19.240000000000002]
12,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[142720, 27929, 142701, 63476, 28811, 128477, 47510, 117694, 92901, 16868, 24423]]",[192321],[360.0137333869934],[25.080000000000002]
13,mobile,8,"[100, 200]",StrapGA+SS_4b,"[[65598, 96346, 143840, 51484, 13035, 64077, 123805, 115611, 36083, 88423]]",[176769],[360.0347535610199],[29.800000000000004]
