scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[36998, 3040, 76499, 89250, 75641, 48395]]",[173479],[360.0065529346466],[18.5]
1,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[69091, 46244, 19, 65148, 32059, 13182, 65195, 85966]]",[172134],[360.022577047348],[16.34]
2,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[64569, 4, 16567, 7, 83465, 28635, 83327, 53802, 64180, 89967]]",[176500],[360.011750459671],[14.14]
3,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[45272, 7, 94436, 34670, 68196, 8441]]",[170714],[360.0003774166107],[13.780000000000001]
4,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[83571, 9993, 10, 77178, 9, 23800, 46452]]",[175587],[360.01248240470886],[13.04]
5,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[48540, 24372, 11973, 19, 71659, 83842, 45671]]",[168771],[360.02759432792664],[11.780000000000001]
6,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[6, 68693, 30245, 56255, 3, 90005, 10776, 63645]]",[178795],[360.00750184059143],[13.280000000000001]
7,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[15936, 30130, 75234, 89238, 56774, 12667, 23251]]",[170868],[360.0021414756775],[15.88]
8,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[5, 53404, 83470, 65641, 12375, 24989]]",[149804],[305.59110260009766],[14.780000000000001]
9,mobile,5,"[100, 200]",StrapGA+S_sort_4b,"[[4, 12118, 45482, 94598, 71271, 17046, 27838, 48572]]",[162061],[360.02020263671875],[18.260000000000005]
