scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[36998, 3040, 89250, 75641, 48395]]",[164082],[360.00183606147766],[18.520000000000003]
1,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[63718, 46244, 91521, 32059, 13182, 85966, 65195]]",[168824],[360.0105788707733],[17.12]
2,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[87542, 16567, 28635, 53802, 64180, 89967]]",[167071],[360.01087832450867],[15.280000000000001]
3,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[45272, 34670, 94436, 68196, 8441]]",[167570],[360.01132249832153],[15.420000000000002]
4,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[83571, 9993, 47890, 77178, 23800, 46452]]",[168819],[360.0045289993286],[16.26]
5,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[69511, 45671, 24372, 11973, 83842, 71659]]",[161167],[360.0094962120056],[13.66]
6,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[30245, 56255, 63645, 90005, 10776]]",[170299],[360.0128035545349],[14.920000000000002]
7,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[16748, 31103, 12345, 36714, 75234, 89238, 56774, 12667, 23251]]",[165563],[360.019380569458],[16.84]
8,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[24989, 83470, 65641, 12375, 53404]]",[145382],[309.5038044452667],[15.08]
9,mobile,5,"[100, 200]",StrapGA+SS_sort_4b,"[[19, 15513, 43103, 27838, 94598, 71271, 17046, 48572]]",[158504],[360.0148870944977],[20.380000000000003]
