scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[100, 200]",Labbe,"[[49234, 9492, 28951]]",[6],[0.00831747055053711],[11.600000000000001]
1,mobile,3,"[100, 200]",Labbe,[None],[11287],[14.283364057540894],[None]
2,mobile,3,"[100, 200]",Labbe,[None],[10855],[13.622803688049316],[None]
3,mobile,3,"[100, 200]",Labbe,[None],[10708],[13.555706977844238],[None]
4,mobile,3,"[100, 200]",Labbe,[None],[49205],[67.82995867729187],[None]
5,mobile,3,"[100, 200]",Labbe,"[[28240, 5901, 48761]]",[6],[0.008368730545043945],[8.82]
6,mobile,3,"[100, 200]",Labbe,[None],[49110],[66.3070764541626],[None]
7,mobile,3,"[100, 200]",Labbe,[None],[49181],[66.08508801460266],[None]
8,mobile,3,"[100, 200]",Labbe,[None],[9988],[12.757859468460083],[None]
9,mobile,3,"[100, 200]",Labbe,[None],[49206],[66.29931449890137],[None]
