scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,3,"[100, 200]",StrapGA+S_4b,"[[49234, 2, 9492, 28951]]",[1951],[3.9598679542541504],[9.14]
1,mobile,3,"[100, 200]",StrapGA+S_4b,"[[4, 8447, 49506, 28965]]",[4337],[9.700353622436523],[9.739999999999998]
2,mobile,3,"[100, 200]",StrapGA+S_4b,[None],[241547],[360.00327706336975],[None]
3,mobile,3,"[100, 200]",StrapGA+S_4b,"[[3, 10768, 54306, 26646]]",[4316],[9.593485116958618],[11.08]
4,mobile,3,"[100, 200]",StrapGA+S_4b,"[[2, 47637, 8304, 29772]]",[162227],[360.00801849365234],[15.700000000000001]
5,mobile,3,"[100, 200]",StrapGA+S_4b,"[[28240, 5901, 48761]]",[5651],[11.723711729049683],[8.82]
6,mobile,3,"[100, 200]",StrapGA+S_4b,"[[0, 32909, 13446, 5, 33165, 46305]]",[67353],[150.70513081550598],[11.52]
7,mobile,3,"[100, 200]",StrapGA+S_4b,"[[0, 30170, 52636, 11894]]",[154815],[360.00308775901794],[16.64]
8,mobile,3,"[100, 200]",StrapGA+S_4b,[None],[241484],[360.0084047317505],[None]
9,mobile,3,"[100, 200]",StrapGA+S_4b,[None],[149665],[360.0033142566681],[None]
