scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[100, 200]",StrapGA+S_4b,"[[32, 12, 42, 75548, 12222, 124752, 55888, 86073, 25913, 54, 109387, 143827]]",[164102],[360.0289797782898],[23.52]
1,mobile,8,"[100, 200]",StrapGA+S_4b,"[[32, 106298, 5, 65374, 125938, 34234, 143622, 16331, 54892, 95976]]",[156626],[360.0112340450287],[29.72]
2,mobile,8,"[100, 200]",StrapGA+S_4b,"[[25802, 50, 104237, 15910, 14, 132945, 95184, 73219, 24519, 144677, 45981]]",[165571],[360.0057439804077],[26.28]
3,mobile,8,"[100, 200]",StrapGA+S_4b,"[[145186, 105348, 3501, 33890, 4706, 21, 144436, 44, 91431, 132940, 46589, 115782, 45944, 67596]]",[160236],[360.00926637649536],[28.880000000000003]
4,mobile,8,"[100, 200]",StrapGA+S_4b,"[[64561, 27837, 136226, 55090, 29, 73339, 5736, 153979, 104897, 28817, 85977]]",[156324],[360.0214898586273],[27.64]
5,mobile,8,"[100, 200]",StrapGA+S_4b,"[[25953, 44318, 87789, 123835, 18, 104292, 74148, 16032, 156389, 34284, 3945, 92027, 9187, 43739]]",[146047],[360.00450921058655],[34.68000000000001]
6,mobile,8,"[100, 200]",StrapGA+S_4b,"[[53, 95367, 134833, 1, 48194, 94139, 156384, 26630, 64075, 103753, 11487]]",[157509],[360.03262877464294],[30.780000000000005]
7,mobile,8,"[100, 200]",StrapGA+S_4b,"[[66360, 6, 44026, 73346, 125189, 153637, 4750, 93802, 9, 112479, 25105]]",[163872],[360.024076461792],[29.560000000000002]
8,mobile,8,"[100, 200]",StrapGA+S_4b,"[[36, 28, 8195, 24353, 125075, 23, 12294, 143828, 55138, 76586, 91031, 24973, 106537]]",[157200],[360.03657150268555],[26.700000000000003]
9,mobile,8,"[100, 200]",StrapGA+S_4b,"[[13, 25, 94766, 136207, 44484, 103933, 73521, 11483, 147170, 27605]]",[166199],[360.022803068161],[24.740000000000002]
