scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[100, 200]",Labbe+SS,"[[18, 86073, 124752, 75548, 12222, 25913, 55888, 49, 109387, 143827]]",[80],[0.1969139575958252],[31.700000000000003]
1,mobile,8,"[100, 200]",Labbe+SS,"[[106298, 4, 143622, 34677, 29, 65374, 125938, 19, 16331, 95976, 34234, 54892]]",[238],[0.6015346050262451],[42.92]
2,mobile,8,"[100, 200]",Labbe+SS,"[[15910, 14, 132945, 95184, 50, 73219, 104237, 144677, 24519, 45981]]",[101],[0.22806191444396973],[28.64]
3,mobile,8,"[100, 200]",Labbe+SS,"[[33890, 4706, 36, 45944, 115782, 22, 144436, 67596, 32, 132940, 91431]]",[95],[0.2268054485321045],[37.14]
4,mobile,8,"[100, 200]",Labbe+SS,[None],[151881],[360.0010976791382],[None]
5,mobile,8,"[100, 200]",Labbe+SS,"[[14435, 43739, 136200, 104292, 74148, 135594, 95313, 123835, 156389, 23796, 32673, 9187, 92027, 34284]]",[663],[1.7001945972442627],[47.82]
6,mobile,8,"[100, 200]",Labbe+SS,"[[134833, 1, 26630, 64075, 53, 103753, 143917, 11487, 45590, 94139, 48194, 156384]]",[114],[0.2802603244781494],[46.84]
7,mobile,8,"[100, 200]",Labbe+SS,"[[6, 44026, 73346, 4750, 125189, 153637, 93802, 7, 112479, 25105]]",[77],[0.182664155960083],[32.760000000000005]
8,mobile,8,"[100, 200]",Labbe+SS,"[[37, 125075, 95876, 24973, 22, 106537, 30, 12294, 143828, 28, 55138, 91031, 76586]]",[209],[0.5137360095977783],[49.64]
9,mobile,8,"[100, 200]",Labbe+SS,"[[94766, 147170, 44484, 113887, 8, 103933, 11483, 25, 136207, 73521, 27605]]",[139],[0.3336920738220215],[38.62]
