scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[100, 200]",Labbe,"[[75028, 45276, 25913, 14386, 55888, 86073, 124752, 75548, 12222, 104238, 115383, 143827, 109387]]",[480],[1.0874357223510742],[41.86000000000001]
1,mobile,8,"[100, 200]",Labbe,[None],[149389],[360.00138235092163],[None]
2,mobile,8,"[100, 200]",Labbe,"[[15910, 65712, 144677, 104237, 84559, 56432, 132945, 95184, 52075, 73219, 24519, 45981]]",[224],[0.4764115810394287],[38.620000000000005]
3,mobile,8,"[100, 200]",Labbe,"[[33890, 4706, 64835, 94525, 53163, 114801, 45944, 92926, 146998, 73161, 144436, 105799, 112796, 64182, 134361, 91431, 132940, 115782, 67596]]",[81547],[178.61928153038025],[51.82000000000001]
4,mobile,8,"[100, 200]",Labbe,[None],[156778],[360.0000081062317],[None]
5,mobile,8,"[100, 200]",Labbe,"[[15003, 96638, 123835, 43739, 104292, 74148, 31512, 9187, 92027, 156389, 34284]]",[1046],[4.901122093200684],[39.24000000000001]
6,mobile,8,"[100, 200]",Labbe,"[[134833, 27837, 64075, 5112, 26630, 143760, 144592, 103753, 11487, 43714, 94139, 156384, 48194]]",[290],[0.602942705154419],[40.059999999999995]
7,mobile,8,"[100, 200]",Labbe,"[[5628, 125189, 153637, 93802, 33923, 112479, 25105, 15122, 44026, 14524, 75566, 4750, 73346]]",[134],[0.3607940673828125],[43.68]
8,mobile,8,"[100, 200]",Labbe,"[[116037, 125075, 13875, 143828, 56147, 76586, 12294, 55138, 113629, 25347, 112223, 105111, 91031, 24973, 106537]]",[720],[1.8128442764282227],[36.08]
9,mobile,8,"[100, 200]",Labbe,"[[94766, 147170, 44484, 75201, 4421, 33837, 103933, 11483, 27605, 136318, 135728, 134520, 131931, 76201, 75601, 130931, 135038, 73521, 136207]]",[1345],[2.9089162349700928],[42.900000000000006]
