scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[15, 124104, 113863, 15911, 18, 28601, 116223, 50865, 95153, 67343]]",[158082],[360.02860832214355],[24.860000000000003]
1,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[6175, 84327, 12, 125261, 35761, 75492, 104412, 54799, 87306]]",[160869],[360.0009059906006],[20.0]
2,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[26981, 44316, 26775, 43713, 95475, 124019, 11115, 116409, 65466, 31561, 123757, 48803]]",[156764],[360.033814907074],[29.76]
3,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[123738, 20, 34610, 25, 76311, 53769, 106285, 125623, 4132, 83972]]",[154118],[360.01196551322937],[26.660000000000004]
4,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[85527, 25483, 86748, 25496, 15, 35669, 116307, 125311, 66474, 12587, 44798]]",[155732],[360.03392696380615],[26.759999999999998]
5,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[26314, 106355, 24264, 12115, 44717, 75160, 135614, 93270, 5794, 48917]]",[156776],[360.0390901565552],[25.5]
6,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[15, 105942, 64277, 33911, 134469, 12022, 53775, 84392]]",[159611],[360.000839471817],[24.42]
7,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[7753, 15, 136152, 76415, 8995, 27147, 44109, 95708, 112466, 44297]]",[161103],[360.02750301361084],[23.560000000000002]
8,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[28, 125614, 56380, 4261, 32137, 64157, 94086, 116220, 5089]]",[152560],[360.0263113975525],[30.42]
9,mobile,7,"[100, 200]",StrapGA+SS_4b,"[[4555, 85823, 5567, 103922, 136338, 34804, 55694, 66677, 8961]]",[146696],[360.0245711803436],[15.82]
